@relation 'spambase_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0_clustered'

@attribute Instance_number numeric
@attribute '0.348word_freq_857+0.348word_freq_415+0.32 word_freq_direct+0.317word_freq_technology+0.312word_freq_telnet...' numeric
@attribute -0.272word_freq_your-0.252capital_run_length_longest-0.248word_freq_000-0.236char_freq_$-0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute -0.534word_freq_meeting-0.332word_freq_will-0.31word_freq_lab-0.27word_freq_our+0.256word_freq_font... numeric
@attribute '-0.303word_freq_font-0.299word_freq_business-0.299char_freq_;+0.29 word_freq_addresses-0.274word_freq_credit...' numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute -0.368word_freq_edu-0.35word_freq_cs+0.291word_freq_make-0.28word_freq_our-0.258word_freq_remove... numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute '0.326word_freq_email+0.262word_freq_will+0.258word_freq_all-0.248word_freq_george+0.23 word_freq_hpl...' numeric
@attribute '-0.355word_freq_money-0.305word_freq_free-0.262word_freq_make+0.257word_freq_re+0.24 char_freq_!...' numeric
@attribute '-0.334word_freq_parts+0.314word_freq_address+0.27 word_freq_mail-0.259word_freq_hp+0.254word_freq_will...' numeric
@attribute 0.529word_freq_data+0.345char_freq_[-0.246word_freq_people-0.219word_freq_hp-0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute -0.504word_freq_table+0.359char_freq_[-0.277word_freq_report-0.261word_freq_project+0.246char_freq_!... numeric
@attribute -0.453word_freq_3d-0.403word_freq_project-0.332word_freq_parts-0.243word_freq_re+0.225word_freq_free... numeric
@attribute -0.686word_freq_3d+0.428word_freq_parts-0.187word_freq_lab+0.167word_freq_people+0.167word_freq_address... numeric
@attribute -0.602word_freq_conference+0.532word_freq_project+0.258char_freq_#-0.17word_freq_3d+0.168word_freq_make... numeric
@attribute 0.447word_freq_address-0.388char_freq_#-0.295word_freq_conference-0.284word_freq_re-0.275word_freq_mail... numeric
@attribute '-0.43char_freq_#-0.327word_freq_address-0.256word_freq_over-0.247word_freq_conference+0.24 capital_run_length_average...' numeric
@attribute 0.407word_freq_conference+0.407char_freq_!+0.387word_freq_project+0.339word_freq_table+0.284word_freq_free... numeric
@attribute -0.326word_freq_mail-0.321char_freq_(-0.31word_freq_internet+0.261char_freq_[-0.26word_freq_free... numeric
@attribute -0.404word_freq_people-0.357word_freq_money-0.298word_freq_email+0.294word_freq_report+0.253word_freq_000... numeric
@attribute '0.45 word_freq_table+0.386word_freq_make-0.315word_freq_all-0.283word_freq_report+0.227word_freq_000...' numeric
@attribute 0.335word_freq_email-0.323word_freq_over-0.269word_freq_mail+0.255word_freq_re+0.249word_freq_data... numeric
@attribute 0.412char_freq_#-0.306word_freq_free+0.261word_freq_data+0.254word_freq_pm+0.218word_freq_all... numeric
@attribute 0.433word_freq_internet-0.293word_freq_order-0.28word_freq_remove-0.279word_freq_mail+0.237char_freq_[... numeric
@attribute -0.493word_freq_credit+0.312word_freq_data-0.297char_freq_(-0.285char_freq_[+0.276word_freq_internet... numeric
@attribute -0.363word_freq_credit-0.3word_freq_free+0.288word_freq_order+0.283word_freq_business-0.282word_freq_data... numeric
@attribute 0.397char_freq_!+0.331word_freq_over-0.318word_freq_000+0.279word_freq_receive-0.268word_freq_credit... numeric
@attribute 0.367word_freq_our-0.297word_freq_order-0.262word_freq_all+0.253word_freq_report+0.244word_freq_email... numeric
@attribute 0.359word_freq_remove-0.343word_freq_our+0.297word_freq_over+0.258capital_run_length_average+0.244word_freq_report... numeric
@attribute -0.431word_freq_pm-0.303word_freq_order-0.285word_freq_free+0.282word_freq_original-0.269word_freq_people... numeric
@attribute -0.518word_freq_will+0.336word_freq_make-0.27word_freq_parts-0.24word_freq_pm-0.209word_freq_cs... numeric
@attribute -0.431word_freq_all-0.265word_freq_business+0.264char_freq_$-0.252word_freq_re+0.242word_freq_pm... numeric
@attribute 0.338word_freq_your+0.272word_freq_george-0.266word_freq_make+0.221word_freq_cs+0.215char_freq_$... numeric
@attribute '-0.431word_freq_original+0.275word_freq_receive-0.255char_freq_$+0.249word_freq_pm+0.23 word_freq_edu...' numeric
@attribute '-0.326word_freq_business+0.29 word_freq_cs-0.284word_freq_email-0.275word_freq_edu+0.234word_freq_85...' numeric
@attribute '-0.433word_freq_business-0.343word_freq_you+0.308word_freq_our+0.27 char_freq_$+0.253word_freq_re...' numeric
@attribute '0.437capital_run_length_total+0.338word_freq_85-0.24word_freq_addresses+0.24 word_freq_business-0.225word_freq_your...' numeric
@attribute '0.389capital_run_length_total-0.274word_freq_85+0.242word_freq_mail-0.241word_freq_650+0.24 word_freq_cs...' numeric
@attribute 0.441word_freq_you-0.361word_freq_receive-0.294word_freq_money+0.276word_freq_make+0.265word_freq_hpl... numeric
@attribute -0.543word_freq_edu+0.383word_freq_cs+0.378word_freq_1999-0.302word_freq_original+0.204word_freq_000... numeric
@attribute 0.551word_freq_your-0.391word_freq_you+0.262word_freq_font-0.26word_freq_receive-0.246char_freq_;... numeric
@attribute 0.508word_freq_font-0.459char_freq_;+0.335word_freq_hpl-0.309word_freq_85-0.202word_freq_your... numeric
@attribute -0.547word_freq_000+0.532word_freq_addresses+0.289char_freq_$-0.215word_freq_order-0.183word_freq_email... numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
28,-0.259684,1.477131,-0.490479,0.736908,0.19472,-0.243011,0.414467,-0.049987,-0.028449,-0.635469,-1.073178,0.282526,0.240409,0.460054,0.272699,0.000989,-0.025727,-0.243098,-0.360195,-0.12006,0.011548,-0.38399,-0.23131,-0.608066,-0.391482,0.045464,-0.07626,0.173985,0.714328,-0.017097,0.373204,-0.462144,-0.075505,0.463206,-1.342812,-0.75,0.753301,-0.582613,0.83893,0.455042,0.05968,-0.35078,0.399457,-0.106222,-0.359111,-0.266383,-0.023376,0.127589,0,cluster0
29,0.13592,1.381731,-0.269564,0.005509,-0.291618,0.084488,0.089019,0.414917,0.129431,0.038948,0.384926,0.235543,-0.114648,-0.337585,-0.270796,0.210866,-0.189893,0.08521,0.061889,-0.019467,0.383154,0.101615,-0.180203,0.161489,0.34217,-0.345932,-0.041783,0.015694,-0.206226,0.266344,-0.058238,-0.076038,-0.346704,-0.305733,0.263146,0.237224,0.199498,-0.475787,0.366411,-0.147012,0.561949,0.200099,-0.069976,-0.125962,0.520059,0.263177,0.163703,0.336414,0,cluster0
30,-1.356404,-2.635977,1.117923,0.665914,-0.154816,-0.425264,-0.365074,-0.822346,0.699624,-0.009805,-0.291655,0.6656,-0.052584,0.196364,-0.998251,0.536863,0.134484,0.438392,-0.215904,0.191458,0.402919,0.064172,-0.049274,-0.636787,0.704284,0.860955,-0.594147,0.981037,-0.149074,-0.006285,0.966931,-1.33953,0.16976,-0.275726,0.134189,-0.104262,-0.444899,-0.137388,-0.377834,-1.546795,-1.974698,0.987585,0.134414,0.240152,0.173771,-0.217991,0.07019,-0.057003,1,cluster2
31,2.222632,0.948764,-0.094577,-0.467317,0.459936,0.313379,0.639158,0.649484,0.102334,0.166923,1.044791,0.301889,-0.67935,-0.136888,0.007924,0.173432,0.283921,0.063404,-0.163323,0.048501,0.040381,-0.015545,-0.668085,-0.630008,-0.250279,0.102776,-0.053834,-0.193009,0.183665,-0.88239,0.401499,-0.314153,0.409119,0.950673,-0.17226,0.785272,1.022793,0.449379,-0.886196,1.006393,-0.710495,0.72843,-1.050676,-0.370594,-0.311119,0.944125,-0.421025,-0.150825,0,cluster0
32,-0.87913,0.388678,-1.877707,-4.49705,4.369217,-3.455983,-6.095924,-0.248619,0.311407,-0.244836,-0.52278,0.367444,0.457905,1.308775,0.559158,0.421269,-0.403662,0.147784,-0.419943,0.556646,-1.10263,-1.257528,-0.703957,2.007545,0.248682,0.123909,-0.91755,0.724648,0.4756,0.828706,-0.739891,0.681825,0.482042,0.721312,-0.278114,0.104121,1.042036,-0.949569,-0.503026,0.186278,-0.603569,1.921692,0.077016,0.267796,-1.926226,2.305736,6.052912,1.566092,1,cluster2
33,-1.513717,-3.189359,1.475539,0.587312,0.238033,-2.594929,1.44227,0.860986,0.489489,1.145894,-0.831376,-0.483207,-0.88297,0.574951,1.730939,2.89755,0.904119,-0.865631,-0.148679,1.484172,1.223332,-1.993213,1.13053,-0.400975,-0.704234,-1.509557,-0.964601,0.172798,0.667227,-1.191976,-1.29351,-2.846191,0.298122,-0.124239,-0.426869,0.681679,-1.210264,-1.057069,-0.542799,0.273675,1.236201,-0.693417,-0.211591,1.395501,0.011751,0.14625,-0.462666,-0.536312,1,cluster2
34,-0.027433,0.839798,0.343847,-0.20358,0.235463,0.325495,0.191081,0.338113,0.025077,-0.120864,0.574182,0.841746,-0.403577,0.003647,0.558505,0.376702,0.075868,-0.012511,-0.014261,0.032425,0.372002,0.272144,-0.177151,-0.104021,0.104345,-0.566089,-0.420235,0.095275,0.66428,0.382065,0.004342,-0.411468,-0.735886,0.479849,0.103854,0.277651,-0.189823,-0.222123,0.247725,0.727675,-0.187435,0.126301,-0.022018,0.445902,-0.087881,-0.606497,0.063425,0.467672,0,cluster0
35,-1.198189,-1.54672,1.932118,0.213564,-0.397523,-1.885991,0.413734,0.891799,-1.131852,-0.030279,-1.009095,1.430575,-0.362495,-0.236889,-0.475612,-0.646689,-0.168842,-0.487083,-0.449657,-0.611859,0.549305,0.514784,0.156435,-0.639326,-1.120566,0.265121,-0.495702,0.141987,0.37308,0.819846,1.588307,-0.370994,1.06629,-0.57265,0.788386,-0.116961,0.364926,-0.38036,0.243061,-0.203591,-0.747206,0.397436,0.211201,0.588982,-0.213793,-0.562448,0.091623,0.514781,1,cluster2
36,1.188287,1.068912,-1.093394,1.175005,-1.112089,-1.005594,-0.681962,0.442556,1.653778,0.430694,1.116426,-0.223615,0.015324,-0.301969,-0.973785,0.60759,-0.003324,0.182238,0.265892,-0.882333,0.003558,-0.33008,0.396869,-0.078176,0.727992,0.015597,0.692847,-0.126727,-0.035822,0.380366,-0.234329,0.443602,0.491453,0.171283,0.63841,0.214393,-0.112499,-0.328486,0.125951,-0.513593,0.671489,0.322515,-0.832772,0.338491,0.513323,0.111227,-0.491983,0.285327,0,cluster0
37,-1.071892,-1.166407,1.208832,0.432296,0.3066,1.304686,-0.905488,-0.180626,-0.195783,-0.211235,0.287598,-0.196014,-0.660663,-0.513666,-0.469661,-0.590403,-1.004512,0.105175,0.998952,-0.706104,0.533658,0.488232,-0.732845,1.198502,-1.470435,-0.918873,0.242299,0.620603,1.668549,-0.214029,-1.075413,0.969338,0.495181,-0.281245,-0.726966,0.587374,-0.207806,0.925286,0.399156,-0.102169,0.130254,-0.230413,-0.2444,-0.222732,0.291899,0.294128,0.301378,-0.945287,0,cluster0
38,-0.14454,2.862296,-1.64593,2.736812,0.990782,-0.823975,0.514369,-1.66713,-2.510649,2.352193,0.288202,-0.456402,-0.199471,-0.717797,-0.414783,0.097605,-0.386514,-0.004602,0.063175,-0.010533,0.04484,-0.489821,0.253303,0.345912,0.154094,-0.289236,0.283642,0.262312,-0.892927,0.475819,-0.503638,0.377821,-1.552978,-0.361612,0.729511,1.520093,1.54064,-1.218639,2.37853,-2.825232,1.006639,0.501531,-1.892003,0.776247,-1.62378,0.831351,-0.654133,0.058202,0,cluster0
39,-0.114461,2.222418,0.204585,-1.405406,0.949784,1.239077,1.318227,1.320854,-0.250789,0.203037,-1.584854,-1.36944,1.236738,-1.090035,0.486951,2.243691,-0.192,1.273979,0.348316,0.594096,-1.018022,1.183018,-0.233694,0.045427,-0.428305,-0.012478,0.49299,0.986132,-0.162634,-0.420806,0.889501,0.411532,1.052622,0.200061,0.811924,-0.752224,-0.731076,0.99416,0.5916,-0.146954,0.022674,0.473001,-0.263504,0.818851,-0.370345,0.026841,-0.052877,-0.166194,0,cluster1
40,-1.48077,-3.370289,-1.23267,0.034531,0.00929,0.598803,0.335637,-0.581573,2.475415,2.140408,-1.442387,-0.198806,-1.141797,-1.163413,0.514903,-1.661343,-0.413669,0.042485,0.63257,-0.361423,-0.870419,-0.104261,0.247216,-0.077787,0.474585,-0.982607,0.714516,-0.270949,0.055507,0.493933,0.656888,0.091368,-0.217059,0.09533,-0.19022,-0.240348,-0.027066,0.160291,0.328134,0.404677,-0.314422,0.569534,-0.001357,0.329186,-0.072484,-0.330616,0.075387,-0.27278,1,cluster2
41,-0.002325,0.583479,-0.156115,-0.169329,-0.278127,-0.222342,0.227745,0.866541,0.64729,0.763627,0.232633,0.756746,-0.391156,-0.697759,-0.476362,0.219258,0.327549,-0.064339,-0.266282,0.314154,0.538255,0.017144,-0.324122,-0.290289,-0.125449,0.249933,0.089203,0.160096,0.24156,0.570636,0.165562,-0.195242,0.225128,-0.420441,-0.255595,-0.21522,-0.603528,-1.004739,0.144762,-0.283597,-0.08487,0.146679,0.33318,-0.542216,0.068217,-0.129018,-0.503291,-0.072968,0,cluster0
42,-0.166174,1.293206,-0.625651,0.090585,0.230199,0.279339,0.364104,0.306242,-0.080344,-0.209098,-0.150799,-0.089135,0.040285,0.058004,-0.1435,0.090659,-0.176859,-0.025843,-0.161004,-0.096715,0.06018,-0.416703,-0.481338,-0.127256,-0.249645,0.006817,-0.069537,-0.303018,-0.258003,-0.099553,-0.091597,0.339633,-0.260053,-0.00955,0.233995,0.545323,0.222738,-0.238439,0.079964,-0.407975,0.294242,0.120733,0.095768,-0.063394,0.766973,0.210117,0.250939,0.168083,0,cluster0
43,-1.214092,-2.371752,0.37989,0.25258,-0.088463,-0.701365,0.39526,-0.416093,1.05969,0.53086,0.046589,-0.506106,0.049694,-0.373125,-0.290626,0.255392,0.807071,0.206656,0.171025,0.312389,0.075986,-0.077096,0.428861,-0.946337,0.054667,-0.003466,-0.22764,-0.028856,-0.188188,0.282871,0.040052,0.49738,-0.154973,-0.137387,-0.478483,0.118064,-0.492919,0.214536,0.199803,-0.112042,0.184328,1.110123,0.267944,-0.604725,-0.323532,-0.647055,0.199549,0.442873,1,cluster2
44,-1.104394,-0.206594,2.357544,-0.477424,1.440021,-0.575946,0.488283,-1.232813,-0.732467,-2.402818,-0.128678,-2.506636,-1.378448,-1.188273,-0.28414,0.867257,0.440131,1.876908,-0.129443,0.624727,-1.03693,-0.432878,2.143539,-1.914519,1.008636,-1.764958,-0.9829,-2.96481,0.439636,1.05315,-3.228696,-1.17093,-0.930309,-2.067696,-2.318188,-0.604917,0.959888,0.265303,-1.870457,-1.11725,-2.228018,0.423883,-0.697889,1.516414,0.646815,-1.518352,0.151732,0.858327,0,cluster0
45,-1.571521,-4.961802,-2.969095,1.027442,-0.511673,2.486228,-1.420651,1.796959,-2.238498,-0.476766,0.924246,-0.276893,1.105161,0.66916,0.770142,0.65052,-0.820039,-0.177352,-0.189004,0.099068,-0.666261,-0.300163,-0.432184,1.102631,-0.180383,-0.406281,1.082293,-0.997903,-0.790936,0.384028,-0.358658,0.860438,-0.356482,-0.38253,-0.401868,-0.487191,-0.998319,0.077241,0.214223,1.159759,0.086813,-0.352964,-0.538068,-0.440353,-0.783795,0.025352,-0.474409,1.214922,1,cluster2
46,-0.47334,1.484069,0.632821,0.182448,0.738076,0.309539,0.38269,-0.768955,0.178126,-0.997173,-0.758227,0.975207,0.337105,0.331678,1.041938,-0.471233,0.501061,-0.897746,-0.237161,0.04295,-1.060478,0.057269,-0.626821,0.229509,-0.334062,0.681581,0.646373,-0.530566,0.179436,0.132971,-0.326801,-0.32043,-0.418863,-0.204968,-0.431857,-0.24389,-0.277781,-0.175525,-0.47244,-0.168779,0.273104,0.538589,-0.11804,-0.062993,0.50097,-0.245528,0.097367,0.282455,0,cluster0
47,-0.56946,0.667753,0.424446,-0.131534,0.097268,0.111047,0.278538,-1.26259,0.24925,0.434381,0.108968,-0.874322,-0.051274,-0.00448,-0.175989,0.324397,0.356999,-0.186282,0.042565,0.588303,-0.366315,-0.095418,-0.554025,-0.236539,0.32191,1.29993,0.128811,-0.0379,0.209555,0.305485,0.136273,-0.095423,0.273266,-0.336428,-0.886147,1.394144,0.019425,-1.136837,-0.182656,0.051177,0.180577,-0.460611,0.062202,0.893225,-0.3272,-0.588342,-0.114748,0.462708,0,cluster0
48,-0.114461,2.222418,0.204585,-1.405406,0.949784,1.239077,1.318227,1.320854,-0.250789,0.203037,-1.584854,-1.36944,1.236738,-1.090035,0.486951,2.243691,-0.192,1.273979,0.348316,0.594096,-1.018022,1.183018,-0.233694,0.045427,-0.428305,-0.012478,0.49299,0.986132,-0.162634,-0.420806,0.889501,0.411532,1.052622,0.200061,0.811924,-0.752224,-0.731076,0.99416,0.5916,-0.146954,0.022674,0.473001,-0.263504,0.818851,-0.370345,0.026841,-0.052877,-0.166194,0,cluster1
49,0.014172,0.316212,-0.257236,-1.119211,0.635213,-0.077959,-0.728165,0.718734,-0.482314,-0.303859,0.000275,0.141597,-0.651207,0.331085,-0.548846,-0.751188,-0.085024,0.702687,-0.680452,0.701271,-1.383115,-1.883876,-0.36002,0.493359,0.276087,0.118483,-0.90142,1.679294,0.174128,0.74511,0.171988,0.270775,0.101384,-0.128139,0.237028,0.014051,0.250263,-0.179296,0.086621,0.258404,0.520843,-0.033191,0.143893,-0.287199,0.193522,-0.291333,-0.400781,-0.082277,1,cluster2
50,-0.350432,1.048435,-0.432007,-0.441739,0.069045,0.437318,0.406654,0.187246,-0.030306,-0.131294,0.14972,-0.069256,0.20389,0.061338,0.079062,0.027142,-0.308364,0.02438,0.043394,0.088488,0.288662,-0.097639,-0.067308,0.039671,0.19338,-0.308709,-0.102356,-0.096274,0.296572,-0.072348,0.050658,0.000343,-0.410296,-0.166424,0.068575,0.225078,-0.204718,-0.494642,-0.3189,0.259606,0.063797,0.126842,0.442127,-0.584802,-0.11034,-0.097564,-0.073653,-0.070315,0,cluster0
51,-0.057995,2.386946,0.214161,-1.60213,1.091611,1.436277,1.563374,1.532075,-0.297081,0.187806,-1.948881,-1.705401,1.525718,-1.356538,0.609107,2.798586,-0.24074,1.592536,0.444895,0.73461,-1.312539,1.478475,-0.259354,0.05358,-0.543244,-0.013143,0.620644,1.226718,-0.194423,-0.522879,1.119987,0.526119,1.389778,0.250852,1.045503,-1.008977,-1.001098,1.394321,0.766058,-0.239151,0.003556,0.648513,-0.408127,1.203392,-0.521031,0.038883,-0.059037,-0.250673,0,cluster1
52,-1.468163,-2.363519,-0.468101,-0.693027,1.299414,0.161193,-1.721721,-3.107996,1.058908,-1.422603,-1.219675,2.52038,-0.603543,-0.547217,-0.628623,0.380186,2.014459,0.466935,0.16764,-0.217719,2.818625,0.395993,3.228963,-0.989545,0.884421,-0.245433,1.629703,0.605122,-1.418464,-1.326274,1.165671,2.069044,0.993595,0.118675,2.089739,-0.793405,1.205501,1.134696,0.027577,0.242372,0.862578,-0.32581,0.399373,-0.054816,-0.627606,-1.154076,-1.248964,0.931527,1,cluster2
53,-0.735996,0.676214,1.267428,-0.026358,0.873192,0.256719,0.079795,-0.978113,0.371401,-0.456287,0.0766,0.364802,0.318677,0.53362,0.351579,-0.409236,0.104346,-0.231022,-0.026149,-0.222777,-0.555085,0.393482,-0.532509,0.547089,-0.492689,-0.130315,-0.449118,-0.127688,-0.399991,-0.167734,-0.463098,-0.202647,-0.655624,-0.254802,0.373922,-0.16376,0.815658,-0.437435,0.042599,0.434375,-1.522708,0.07873,-0.211715,1.339144,0.904754,-1.860838,0.431562,0.644167,0,cluster0
54,-1.026452,-0.84917,1.554394,-0.181883,-0.435492,-0.322911,-0.145523,-0.395812,-0.72736,-0.886362,0.28917,-0.290007,-0.585961,1.008629,0.037635,0.322905,-0.555582,0.384275,0.43477,-0.116133,0.06772,0.453486,-0.677393,0.448716,1.026749,-0.396106,-1.649203,-0.487684,0.462802,0.652395,0.083023,-0.339312,0.215965,-0.765828,0.09539,0.300789,0.71532,1.855465,-0.02747,-0.343253,-0.084841,-0.360432,0.570018,-0.056935,-0.418211,1.397484,-0.60952,-0.079042,1,cluster2
55,0.312405,1.956297,-2.117076,1.242521,0.04219,-0.448319,-0.002136,0.018255,-0.70476,0.693259,0.274955,-0.38209,-1.097571,0.638229,-0.570055,0.021036,0.34761,0.416863,0.025004,-0.269924,0.649828,-0.235077,-0.096936,-0.031577,0.238358,-0.029654,-0.135268,-0.244594,-0.381495,0.301766,-0.240673,0.2402,-0.510952,-0.131762,0.576199,0.691881,-0.221648,0.350113,1.086644,-0.893661,0.511035,0.097578,-0.490729,0.653328,0.372734,0.4195,0.096074,0.252983,0,cluster0
56,0.283651,1.323439,0.182623,-0.309201,-0.659044,0.588278,0.098166,0.617506,1.260964,0.820814,0.87449,1.492856,0.692301,-1.347952,-1.966369,1.903105,0.358802,-1.905416,0.919872,-4.933853,-2.253532,-2.014932,3.683437,1.802221,-0.88698,1.031821,-1.377041,-0.395563,1.266162,0.383933,-0.279172,-0.089383,0.1405,0.102532,-0.494113,0.007647,-0.470322,0.436403,0.014589,0.496223,-0.346284,-0.915036,-0.117239,0.191925,-0.363882,-0.340669,-0.065154,-0.306483,0,cluster0
57,-1.032006,-0.828355,1.830215,-0.145476,-0.678401,-0.410281,-0.224755,-0.583933,-0.669169,-0.728446,0.504754,-0.341237,-0.59845,0.394694,-0.242168,-0.075561,-0.614932,-0.666631,0.697893,-0.071225,0.101944,0.860851,-0.833375,0.520937,0.125558,0.638587,-0.113306,0.38163,0.112581,0.585773,1.287883,-0.809247,1.514755,-1.365555,-0.094613,1.869263,0.184069,0.09826,0.47201,0.182466,0.175306,0.058452,0.353665,0.788315,-0.011369,-0.804683,0.235512,0.351785,1,cluster2
58,1.57367,1.306588,-0.871982,-0.218079,0.238699,0.205688,0.463696,0.779004,0.028808,-0.107529,0.363501,-0.116674,-1.099352,0.761072,-0.247234,-0.411483,1.067837,0.664087,-0.327862,0.048662,0.055377,0.067124,-0.438313,0.154443,0.061174,0.283095,-0.894888,-0.346456,0.563102,-1.195341,0.929242,0.049104,-0.05132,-0.220651,-0.657873,-0.244453,-0.148651,-0.203433,0.268405,-0.305262,0.221229,-0.476359,-0.036969,-0.709652,0.676115,-0.198852,-0.331336,-0.067339,0,cluster0
59,-0.905133,-0.866956,0.052777,-0.160144,-0.057773,-0.049661,0.281007,0.166526,0.471432,0.717362,-0.414819,0.07432,-0.189033,0.197052,0.038493,-0.173924,-0.245092,-0.113521,-0.020712,-0.227419,-0.034348,0.157357,-0.497668,-0.040384,0.052044,0.104814,-0.401074,-0.231752,0.717265,0.44582,0.377379,0.017512,-0.058572,-0.414668,0.392225,-0.126197,0.526969,-0.166201,0.216731,0.322606,-0.466839,-0.058116,0.815837,0.214795,-0.054536,1.310221,-0.697,-0.741374,1,cluster2
60,-0.467425,1.399976,0.562964,-0.631034,0.305305,0.476892,0.349209,0.032512,0.211621,-0.153775,-0.175195,0.454413,0.498449,1.081372,-1.698824,-0.609367,-1.13913,-2.152164,0.550863,2.736112,-0.439517,0.397414,1.989586,0.415015,-0.130654,-0.087027,-0.088876,-0.707582,0.316662,-0.546297,0.026555,0.477296,-0.758381,0.504056,0.20363,0.09158,0.156709,0.076277,0.267856,0.332802,-0.903772,-0.01188,0.049012,0.458668,0.350671,-0.6315,0.111524,0.191355,0,cluster0
61,-1.554481,-3.849378,-1.947422,-0.032765,-0.067282,1.380564,-0.251723,-0.72377,2.40463,2.004652,-0.728196,-0.546754,-1.115015,-0.481622,0.455855,-0.859221,-0.908074,0.088464,0.167801,-0.127474,-1.24082,-0.564729,-0.198006,0.308198,1.064457,-0.396133,1.089223,-0.860343,0.038731,0.420812,0.291899,-0.26762,0.321111,-0.483743,-0.051737,-0.361615,-0.588024,-1.204279,1.150115,0.513181,-1.150521,1.764825,0.498284,0.739469,0.351967,-0.220252,-0.29107,-1.355187,1,cluster2
62,-0.937621,-0.528357,0.906535,-0.00367,-0.099684,0.222518,-0.028789,-0.433059,0.401908,0.131049,0.248093,0.855816,-0.010908,0.270592,-0.229658,0.407747,-0.207715,0.317649,-0.042413,-0.171363,0.830164,0.057991,-0.051974,0.169322,-0.04709,-0.758078,-0.687132,0.568227,0.436763,0.374455,0.219732,-0.110031,-0.343057,0.140128,0.221072,-0.661646,-0.503312,0.098088,-0.341939,-0.514669,-0.261959,0.404102,-0.097976,-0.244287,-0.209756,0.091761,-0.094379,0.448163,1,cluster2
63,-0.046754,0.387479,1.067472,0.037261,0.50383,0.127743,0.265585,-1.117449,1.014866,-0.277401,0.288935,-0.272722,0.2635,0.198499,-0.127987,0.245859,0.296481,-0.095153,-0.032855,0.266614,-0.535337,0.077097,-0.549274,-0.183447,0.213303,0.651306,0.067406,-0.206022,0.041977,0.18657,-0.213928,-0.110734,0.110201,-0.439326,-0.550021,0.120421,-0.004715,-1.078711,-0.511795,-0.066295,-0.381673,-0.15394,-0.101716,1.158648,0.536122,-1.139719,0.148087,0.563892,0,cluster0
64,-0.915412,-1.518673,0.117245,0.165525,-0.697384,-0.174832,0.189642,0.702936,0.519518,0.852131,0.910515,-0.244412,0.750946,0.252375,0.541061,-0.578659,-0.10835,-0.299532,0.256175,-0.256789,-0.077156,0.126772,-0.083238,0.026684,-0.609853,-0.694114,0.754078,0.001508,-0.596791,0.242112,1.208583,0.850656,-0.408907,-1.247715,-0.599277,-0.627754,1.197083,1.018729,-1.038837,-0.369961,0.123071,-0.522526,-0.241213,0.04986,0.113194,0.562612,0.396765,-1.223631,1,cluster2
65,-1.240299,-3.012523,0.510759,1.52581,0.730066,2.118173,-1.674159,1.189738,-1.372886,-1.188841,2.452738,-1.429864,0.142684,-0.173845,0.773545,0.326285,-1.022914,-0.717729,-0.547435,-0.383318,0.187511,-0.859108,0.420721,-0.072047,-2.92901,-0.975955,3.137277,-1.114892,2.505048,-1.031926,0.34632,1.287246,2.395698,-0.863672,0.576633,0.218541,0.890921,-1.182634,-0.197669,-1.93979,-0.708771,-1.134065,1.243204,0.46739,0.567747,0.359484,0.226962,-0.264623,1,cluster2
66,-0.585045,0.752979,0.882222,-0.041924,0.363221,0.104799,0.233781,-0.839079,0.456935,-0.380267,0.075046,0.577277,0.516076,0.525083,0.199471,-0.27795,0.105036,-0.206894,-0.210077,-0.17298,-0.445381,0.143274,-0.554238,0.107809,-0.253343,0.059299,-0.133322,-0.235712,-0.116222,-0.233656,-0.174587,-0.045725,-0.357707,-0.406101,0.300305,-0.537603,0.420843,-0.269136,-0.29576,0.057856,-0.679341,-0.042326,-0.212149,0.48918,0.525989,-0.509164,0.172793,0.256405,0,cluster0
