@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
613,b,2,e,3,f,4,draw,cluster0
614,b,2,e,4,d,3,draw,cluster0
615,b,2,e,4,d,4,draw,cluster0
616,b,2,e,4,e,3,draw,cluster0
617,b,2,e,4,e,5,draw,cluster0
618,b,2,e,4,f,3,draw,cluster0
619,b,2,e,4,f,4,draw,cluster0
620,b,2,e,4,f,5,draw,cluster0
621,b,2,e,5,d,4,draw,cluster3
622,b,2,e,5,e,4,draw,cluster0
623,b,2,e,5,f,4,draw,cluster0
624,b,2,e,5,f,5,draw,cluster0
625,b,2,e,5,f,6,draw,cluster0
626,b,2,e,6,f,5,draw,cluster0
627,b,2,f,1,e,1,draw,cluster2
628,b,2,f,1,e,2,draw,cluster2
629,b,2,f,1,f,2,draw,cluster2
630,b,2,f,1,g,1,draw,cluster1
631,b,2,f,1,g,2,draw,cluster1
632,b,2,f,2,e,1,draw,cluster2
633,b,2,f,2,e,2,draw,cluster2
634,b,2,f,2,e,3,draw,cluster2
635,b,2,f,2,f,1,draw,cluster2
636,b,2,f,2,f,3,draw,cluster2
637,b,2,f,2,g,1,draw,cluster1
638,b,2,f,2,g,2,draw,cluster1
639,b,2,f,2,g,3,draw,cluster0
640,b,2,f,3,e,2,draw,cluster2
641,b,2,f,3,e,3,draw,cluster2
642,b,2,f,3,e,4,draw,cluster2
643,b,2,f,3,f,2,draw,cluster2
644,b,2,f,3,f,4,draw,cluster2
645,b,2,f,3,g,2,draw,cluster1
646,b,2,f,3,g,3,draw,cluster1
647,b,2,f,3,g,4,draw,cluster0
648,b,2,f,4,e,3,draw,cluster2
649,b,2,f,4,e,4,draw,cluster2
650,b,2,f,4,e,5,draw,cluster2
651,b,2,f,4,f,3,draw,cluster2
652,b,2,f,4,f,5,draw,cluster2
653,b,2,f,4,g,3,draw,cluster1
654,b,2,f,4,g,4,draw,cluster2
655,b,2,f,4,g,5,draw,cluster0
656,b,2,f,5,e,4,draw,cluster2
657,b,2,f,5,e,5,draw,cluster2
658,b,2,f,5,f,4,draw,cluster2
659,b,2,f,5,f,6,draw,cluster2
660,b,2,f,5,g,4,draw,cluster2
661,b,2,f,5,g,5,draw,cluster2
662,b,2,f,5,g,6,draw,cluster2
663,b,2,f,6,e,5,draw,cluster2
664,b,2,f,6,f,5,draw,cluster2
665,b,2,f,6,g,5,draw,cluster2
666,b,2,f,6,g,6,draw,cluster2
667,b,2,f,6,g,7,draw,cluster2
668,b,2,f,7,g,6,draw,cluster2
669,b,2,g,1,f,1,draw,cluster1
670,b,2,g,1,f,2,draw,cluster1
671,b,2,g,1,g,2,draw,cluster1
672,b,2,g,1,h,1,draw,cluster1
673,b,2,g,1,h,2,draw,cluster1
674,b,2,g,2,f,1,draw,cluster1
675,b,2,g,2,f,2,draw,cluster1
676,b,2,g,2,f,3,draw,cluster1
677,b,2,g,2,g,1,draw,cluster1
678,b,2,g,2,g,3,draw,cluster1
679,b,2,g,2,h,1,draw,cluster1
680,b,2,g,2,h,2,draw,cluster1
681,b,2,g,2,h,3,draw,cluster1
682,b,2,g,3,f,2,draw,cluster1
683,b,2,g,3,f,3,draw,cluster1
684,b,2,g,3,f,4,draw,cluster1
685,b,2,g,3,g,2,draw,cluster1
686,b,2,g,3,g,4,draw,cluster1
687,b,2,g,3,h,2,draw,cluster1
688,b,2,g,3,h,3,draw,cluster1
689,b,2,g,3,h,4,draw,cluster2
690,b,2,g,4,f,3,draw,cluster1
691,b,2,g,4,f,4,draw,cluster1
692,b,2,g,4,f,5,draw,cluster1
693,b,2,g,4,g,3,draw,cluster1
694,b,2,g,4,g,5,draw,cluster1
695,b,2,g,4,h,3,draw,cluster1
696,b,2,g,4,h,4,draw,cluster2
697,b,2,g,4,h,5,draw,cluster2
698,b,2,g,5,f,4,draw,cluster1
699,b,2,g,5,f,5,draw,cluster1
700,b,2,g,5,f,6,draw,cluster1
701,b,2,g,5,g,4,draw,cluster1
702,b,2,g,5,g,6,draw,cluster1
703,b,2,g,5,h,4,draw,cluster2
704,b,2,g,5,h,5,draw,cluster2
705,b,2,g,5,h,6,draw,cluster2
706,b,2,g,6,f,5,draw,cluster1
707,b,2,g,6,f,6,draw,cluster1
708,b,2,g,6,g,5,draw,cluster1
709,b,2,g,6,g,7,draw,cluster1
710,b,2,g,6,h,5,draw,cluster2
711,b,2,g,6,h,6,draw,cluster2
712,b,2,g,6,h,7,draw,cluster2
713,b,2,g,7,f,6,draw,cluster1
714,b,2,g,7,g,6,draw,cluster1
715,b,2,g,7,h,6,draw,cluster2
716,b,2,g,7,h,7,draw,cluster2
717,b,2,g,7,h,8,draw,cluster2
718,b,2,g,8,h,7,draw,cluster2
719,b,2,h,1,g,1,draw,cluster1
720,b,2,h,1,g,2,draw,cluster1
721,b,2,h,1,h,2,draw,cluster2
722,b,2,h,2,g,1,draw,cluster1
723,b,2,h,2,g,2,draw,cluster1
724,b,2,h,2,g,3,draw,cluster0
725,b,2,h,2,h,1,draw,cluster2
726,b,2,h,2,h,3,draw,cluster2
727,b,2,h,3,g,2,draw,cluster1
728,b,2,h,3,g,3,draw,cluster1
729,b,2,h,3,g,4,draw,cluster0
730,b,2,h,3,h,2,draw,cluster2
731,b,2,h,3,h,4,draw,cluster2
732,b,2,h,4,g,3,draw,cluster1
733,b,2,h,4,g,4,draw,cluster0
734,b,2,h,4,g,5,draw,cluster0
735,b,2,h,4,h,3,draw,cluster2
736,b,2,h,4,h,5,draw,cluster2
737,b,2,h,5,g,4,draw,cluster3
738,b,2,h,5,g,5,draw,cluster3
739,b,2,h,5,g,6,draw,cluster0
740,b,2,h,5,h,4,draw,cluster2
741,b,2,h,5,h,6,draw,cluster2
742,b,2,h,6,g,5,draw,cluster3
743,b,2,h,6,g,6,draw,cluster3
744,b,2,h,6,g,7,draw,cluster3
745,b,2,h,6,h,5,draw,cluster2
746,b,2,h,6,h,7,draw,cluster2
747,b,2,h,7,g,6,draw,cluster3
748,b,2,h,7,g,7,draw,cluster3
749,b,2,h,7,h,6,draw,cluster2
750,b,2,h,7,h,8,draw,cluster2
751,b,2,h,8,g,7,draw,cluster3
752,b,2,h,8,h,7,draw,cluster2
753,c,1,a,1,a,2,draw,cluster3
754,c,1,a,2,a,1,draw,cluster3
755,c,1,a,2,a,3,draw,cluster3
756,c,1,a,2,b,3,draw,cluster3
757,c,1,a,3,a,2,draw,cluster3
758,c,1,a,3,a,4,draw,cluster3
759,c,1,a,3,b,3,draw,cluster3
760,c,1,a,3,b,4,draw,cluster3
761,c,1,a,4,a,3,draw,cluster3
762,c,1,a,4,a,5,draw,cluster3
763,c,1,a,4,b,3,draw,cluster3
764,c,1,a,4,b,4,draw,cluster3
765,c,1,a,4,b,5,draw,cluster3
766,c,1,a,5,a,4,draw,cluster3
767,c,1,a,5,a,6,draw,cluster3
768,c,1,a,5,b,4,draw,cluster3
769,c,1,a,5,b,5,draw,cluster3
770,c,1,a,5,b,6,draw,cluster3
771,c,1,a,6,a,5,draw,cluster3
772,c,1,a,6,a,7,draw,cluster3
773,c,1,a,6,b,5,draw,cluster3
774,c,1,a,6,b,6,draw,cluster3
775,c,1,a,6,b,7,draw,cluster3
776,c,1,a,7,a,6,draw,cluster3
777,c,1,a,7,a,8,draw,cluster3
778,c,1,a,7,b,6,draw,cluster3
779,c,1,a,7,b,7,draw,cluster3
780,c,1,a,7,b,8,draw,cluster3
781,c,1,a,8,a,7,draw,cluster3
782,c,1,a,8,b,7,draw,cluster3
783,c,1,a,8,b,8,draw,cluster3
784,c,1,b,2,a,1,draw,cluster3
785,c,1,b,3,a,2,draw,cluster3
786,c,1,b,3,a,3,draw,cluster3
787,c,1,b,3,a,4,draw,cluster3
788,c,1,b,3,b,4,draw,cluster3
789,c,1,b,3,c,3,draw,cluster3
790,c,1,b,3,c,4,draw,cluster3
791,c,1,b,4,a,3,draw,cluster3
792,c,1,b,4,a,4,draw,cluster3
793,c,1,b,4,a,5,draw,cluster3
794,c,1,b,4,b,3,draw,cluster3
795,c,1,b,4,b,5,draw,cluster3
796,c,1,b,4,c,3,draw,cluster3
797,c,1,b,4,c,4,draw,cluster3
798,c,1,b,4,c,5,draw,cluster3
799,c,1,b,5,a,4,draw,cluster3
800,c,1,b,5,a,5,draw,cluster3
801,c,1,b,5,a,6,draw,cluster3
802,c,1,b,5,b,4,draw,cluster3
803,c,1,b,5,b,6,draw,cluster3
804,c,1,b,5,c,4,draw,cluster3
805,c,1,b,5,c,5,draw,cluster3
806,c,1,b,5,c,6,draw,cluster3
807,c,1,b,6,a,5,draw,cluster3
808,c,1,b,6,a,6,draw,cluster3
809,c,1,b,6,a,7,draw,cluster3
810,c,1,b,6,b,5,draw,cluster3
811,c,1,b,6,b,7,draw,cluster3
812,c,1,b,6,c,5,draw,cluster3
813,c,1,b,6,c,6,draw,cluster3
814,c,1,b,6,c,7,draw,cluster3
815,c,1,b,7,a,6,draw,cluster3
816,c,1,b,7,a,7,draw,cluster3
817,c,1,b,7,a,8,draw,cluster3
818,c,1,b,7,b,6,draw,cluster3
819,c,1,b,7,b,8,draw,cluster3
820,c,1,b,7,c,6,draw,cluster3
821,c,1,b,7,c,7,draw,cluster3
822,c,1,b,7,c,8,draw,cluster3
823,c,1,b,8,a,7,draw,cluster3
824,c,1,b,8,a,8,draw,cluster3
825,c,1,b,8,b,7,draw,cluster3
826,c,1,b,8,c,7,draw,cluster3
827,c,1,b,8,c,8,draw,cluster3
828,c,1,c,2,a,1,draw,cluster3
829,c,1,c,3,b,3,draw,cluster3
830,c,1,c,3,b,4,draw,cluster3
831,c,1,c,3,c,4,draw,cluster3
832,c,1,c,3,d,3,draw,cluster3
833,c,1,c,3,d,4,draw,cluster3
834,c,1,c,4,b,3,draw,cluster3
835,c,1,c,4,b,4,draw,cluster3
836,c,1,c,4,b,5,draw,cluster3
837,c,1,c,4,c,3,draw,cluster3
838,c,1,c,4,c,5,draw,cluster3
839,c,1,c,4,d,3,draw,cluster3
840,c,1,c,4,d,4,draw,cluster3
841,c,1,c,4,d,5,draw,cluster3
842,c,1,c,5,b,4,draw,cluster3
843,c,1,c,5,b,5,draw,cluster3
844,c,1,c,5,b,6,draw,cluster3
845,c,1,c,5,c,4,draw,cluster3
846,c,1,c,5,c,6,draw,cluster3
847,c,1,c,5,d,4,draw,cluster3
848,c,1,c,5,d,5,draw,cluster3
849,c,1,c,5,d,6,draw,cluster3
850,c,1,c,6,b,5,draw,cluster3
851,c,1,c,6,b,6,draw,cluster3
852,c,1,c,6,b,7,draw,cluster3
853,c,1,c,6,c,5,draw,cluster3
854,c,1,c,6,c,7,draw,cluster3
855,c,1,c,6,d,5,draw,cluster3
856,c,1,c,6,d,6,draw,cluster3
857,c,1,c,6,d,7,draw,cluster3
858,c,1,c,7,b,6,draw,cluster3
859,c,1,c,7,b,7,draw,cluster3
860,c,1,c,7,b,8,draw,cluster3
861,c,1,c,7,c,6,draw,cluster3
862,c,1,c,7,c,8,draw,cluster3
863,c,1,c,7,d,6,draw,cluster3
864,c,1,c,7,d,7,draw,cluster3
865,c,1,c,7,d,8,draw,cluster3
866,c,1,c,8,b,7,draw,cluster3
867,c,1,c,8,b,8,draw,cluster3
868,c,1,c,8,c,7,draw,cluster3
869,c,1,c,8,d,7,draw,cluster3
870,c,1,c,8,d,8,draw,cluster3
871,c,1,d,2,a,1,draw,cluster3
872,c,1,d,3,c,3,draw,cluster3
873,c,1,d,3,c,4,draw,cluster3
874,c,1,d,3,d,4,draw,cluster3
875,c,1,d,3,e,2,draw,cluster3
876,c,1,d,3,e,3,draw,cluster3
877,c,1,d,3,e,4,draw,cluster3
878,c,1,d,4,c,3,draw,cluster3
879,c,1,d,4,c,4,draw,cluster3
880,c,1,d,4,c,5,draw,cluster3
881,c,1,d,4,d,3,draw,cluster3
882,c,1,d,4,d,5,draw,cluster3
883,c,1,d,4,e,3,draw,cluster3
884,c,1,d,4,e,4,draw,cluster3
885,c,1,d,4,e,5,draw,cluster3
886,c,1,d,5,c,4,draw,cluster3
887,c,1,d,5,c,5,draw,cluster3
888,c,1,d,5,c,6,draw,cluster3
889,c,1,d,5,d,4,draw,cluster3
890,c,1,d,5,d,6,draw,cluster3
891,c,1,d,5,e,4,draw,cluster3
892,c,1,d,5,e,5,draw,cluster3
893,c,1,d,5,e,6,draw,cluster3
894,c,1,d,6,c,5,draw,cluster3
895,c,1,d,6,c,6,draw,cluster3
896,c,1,d,6,c,7,draw,cluster3
897,c,1,d,6,d,5,draw,cluster3
898,c,1,d,6,d,7,draw,cluster3
899,c,1,d,6,e,5,draw,cluster3
900,c,1,d,6,e,6,draw,cluster3
901,c,1,d,6,e,7,draw,cluster3
902,c,1,d,7,c,6,draw,cluster3
903,c,1,d,7,c,7,draw,cluster3
904,c,1,d,7,c,8,draw,cluster3
905,c,1,d,7,d,6,draw,cluster3
906,c,1,d,7,d,8,draw,cluster3
907,c,1,d,7,e,6,draw,cluster3
908,c,1,d,7,e,7,draw,cluster3
909,c,1,d,7,e,8,draw,cluster3
910,c,1,d,8,c,7,draw,cluster3
911,c,1,d,8,c,8,draw,cluster3
912,c,1,d,8,d,7,draw,cluster3
913,c,1,d,8,e,7,draw,cluster3
914,c,1,d,8,e,8,draw,cluster3
915,c,1,e,1,e,2,draw,cluster0
916,c,1,e,1,f,1,draw,cluster0
917,c,1,e,1,f,2,draw,cluster0
918,c,1,e,2,a,1,draw,cluster0
919,c,1,e,2,d,3,draw,cluster3
920,c,1,e,2,e,1,draw,cluster0
921,c,1,e,2,e,3,draw,cluster0
922,c,1,e,2,f,1,draw,cluster0
923,c,1,e,2,f,2,draw,cluster0
924,c,1,e,2,f,3,draw,cluster0
925,c,1,e,3,d,3,draw,cluster3
926,c,1,e,3,d,4,draw,cluster3
927,c,1,e,3,e,2,draw,cluster3
928,c,1,e,3,e,4,draw,cluster0
929,c,1,e,3,f,2,draw,cluster3
930,c,1,e,3,f,3,draw,cluster3
931,c,1,e,3,f,4,draw,cluster0
932,c,1,e,4,d,3,draw,cluster3
933,c,1,e,4,d,4,draw,cluster3
934,c,1,e,4,d,5,draw,cluster3
935,c,1,e,4,e,3,draw,cluster3
936,c,1,e,4,e,5,draw,cluster3
937,c,1,e,4,f,3,draw,cluster3
938,c,1,e,4,f,4,draw,cluster3
939,c,1,e,4,f,5,draw,cluster3
940,c,1,e,5,d,4,draw,cluster3
941,c,1,e,5,d,5,draw,cluster3
942,c,1,e,5,d,6,draw,cluster3
943,c,1,e,5,e,4,draw,cluster3
944,c,1,e,5,e,6,draw,cluster3
945,c,1,e,5,f,4,draw,cluster3
946,c,1,e,5,f,5,draw,cluster3
947,c,1,e,5,f,6,draw,cluster3
948,c,1,e,6,d,5,draw,cluster3
949,c,1,e,6,d,6,draw,cluster3
950,c,1,e,6,d,7,draw,cluster3
951,c,1,e,6,e,5,draw,cluster3
952,c,1,e,6,e,7,draw,cluster3
953,c,1,e,6,f,5,draw,cluster3
954,c,1,e,6,f,6,draw,cluster3
955,c,1,e,6,f,7,draw,cluster3
956,c,1,e,7,d,6,draw,cluster3
957,c,1,e,7,d,7,draw,cluster3
958,c,1,e,7,d,8,draw,cluster3
959,c,1,e,7,e,6,draw,cluster3
960,c,1,e,7,e,8,draw,cluster3
961,c,1,e,7,f,6,draw,cluster3
962,c,1,e,7,f,7,draw,cluster3
963,c,1,e,7,f,8,draw,cluster3
964,c,1,e,8,d,7,draw,cluster3
965,c,1,e,8,d,8,draw,cluster3
966,c,1,e,8,e,7,draw,cluster3
967,c,1,e,8,f,7,draw,cluster3
968,c,1,e,8,f,8,draw,cluster3
969,c,1,f,1,e,1,draw,cluster3
970,c,1,f,1,e,2,draw,cluster3
971,c,1,f,1,f,2,draw,cluster3
972,c,1,f,1,g,1,draw,cluster0
973,c,1,f,1,g,2,draw,cluster0
974,c,1,f,2,a,1,draw,cluster3
975,c,1,f,2,e,1,draw,cluster3
976,c,1,f,2,e,2,draw,cluster3
977,c,1,f,2,e,3,draw,cluster3
978,c,1,f,2,f,1,draw,cluster3
979,c,1,f,2,f,3,draw,cluster3
980,c,1,f,2,g,1,draw,cluster0
981,c,1,f,2,g,2,draw,cluster0
982,c,1,f,2,g,3,draw,cluster0
983,c,1,f,3,e,2,draw,cluster3
984,c,1,f,3,e,3,draw,cluster3
985,c,1,f,3,e,4,draw,cluster3
986,c,1,f,3,f,2,draw,cluster3
987,c,1,f,3,f,4,draw,cluster3
988,c,1,f,3,g,2,draw,cluster3
989,c,1,f,3,g,3,draw,cluster3
990,c,1,f,3,g,4,draw,cluster0
991,c,1,f,4,e,3,draw,cluster3
992,c,1,f,4,e,4,draw,cluster3
993,c,1,f,4,e,5,draw,cluster3
994,c,1,f,4,f,3,draw,cluster3
995,c,1,f,4,f,5,draw,cluster3
996,c,1,f,4,g,3,draw,cluster3
997,c,1,f,4,g,4,draw,cluster3
998,c,1,f,4,g,5,draw,cluster3
999,c,1,f,5,e,4,draw,cluster3
1000,c,1,f,5,e,5,draw,cluster3
1001,c,1,f,5,e,6,draw,cluster3
1002,c,1,f,5,f,4,draw,cluster3
1003,c,1,f,5,f,6,draw,cluster3
1004,c,1,f,5,g,4,draw,cluster3
1005,c,1,f,5,g,5,draw,cluster3
1006,c,1,f,5,g,6,draw,cluster3
1007,c,1,f,6,e,5,draw,cluster3
1008,c,1,f,6,e,6,draw,cluster3
1009,c,1,f,6,e,7,draw,cluster3
1010,c,1,f,6,f,5,draw,cluster3
1011,c,1,f,6,f,7,draw,cluster3
1012,c,1,f,6,g,5,draw,cluster3
1013,c,1,f,6,g,6,draw,cluster3
1014,c,1,f,6,g,7,draw,cluster3
1015,c,1,f,7,e,6,draw,cluster3
1016,c,1,f,7,e,7,draw,cluster3
1017,c,1,f,7,e,8,draw,cluster3
1018,c,1,f,7,f,6,draw,cluster3
1019,c,1,f,7,f,8,draw,cluster3
1020,c,1,f,7,g,6,draw,cluster3
1021,c,1,f,7,g,7,draw,cluster3
1022,c,1,f,7,g,8,draw,cluster3
1023,c,1,f,8,e,7,draw,cluster3
1024,c,1,f,8,e,8,draw,cluster3
1025,c,1,f,8,f,7,draw,cluster3
1026,c,1,f,8,g,7,draw,cluster3
1027,c,1,f,8,g,8,draw,cluster3
1028,c,1,g,1,f,1,draw,cluster3
1029,c,1,g,1,f,2,draw,cluster3
1030,c,1,g,1,g,2,draw,cluster1
1031,c,1,g,1,h,1,draw,cluster3
1032,c,1,g,1,h,2,draw,cluster3
1033,c,1,g,2,a,1,draw,cluster3
1034,c,1,g,2,f,1,draw,cluster3
1035,c,1,g,2,f,2,draw,cluster3
1036,c,1,g,2,f,3,draw,cluster3
1037,c,1,g,2,g,1,draw,cluster1
1038,c,1,g,2,g,3,draw,cluster1
1039,c,1,g,2,h,1,draw,cluster3
1040,c,1,g,2,h,2,draw,cluster3
1041,c,1,g,2,h,3,draw,cluster3
1042,c,1,g,3,f,2,draw,cluster3
1043,c,1,g,3,f,3,draw,cluster3
1044,c,1,g,3,f,4,draw,cluster3
1045,c,1,g,3,g,2,draw,cluster1
1046,c,1,g,3,g,4,draw,cluster1
1047,c,1,g,3,h,2,draw,cluster3
1048,c,1,g,3,h,3,draw,cluster3
1049,c,1,g,3,h,4,draw,cluster3
1050,c,1,g,4,f,3,draw,cluster3
1051,c,1,g,4,f,4,draw,cluster3
1052,c,1,g,4,f,5,draw,cluster3
1053,c,1,g,4,g,3,draw,cluster1
1054,c,1,g,4,g,5,draw,cluster1
1055,c,1,g,4,h,3,draw,cluster3
1056,c,1,g,4,h,4,draw,cluster3
1057,c,1,g,4,h,5,draw,cluster3
1058,c,1,g,5,f,4,draw,cluster3
1059,c,1,g,5,f,5,draw,cluster3
1060,c,1,g,5,f,6,draw,cluster3
1061,c,1,g,5,g,4,draw,cluster1
1062,c,1,g,5,g,6,draw,cluster1
1063,c,1,g,5,h,4,draw,cluster3
1064,c,1,g,5,h,5,draw,cluster3
1065,c,1,g,5,h,6,draw,cluster3
1066,c,1,g,6,f,5,draw,cluster3
1067,c,1,g,6,f,6,draw,cluster3
1068,c,1,g,6,f,7,draw,cluster3
1069,c,1,g,6,g,5,draw,cluster1
1070,c,1,g,6,g,7,draw,cluster1
1071,c,1,g,6,h,5,draw,cluster3
1072,c,1,g,6,h,6,draw,cluster3
1073,c,1,g,6,h,7,draw,cluster3
1074,c,1,g,7,f,6,draw,cluster3
1075,c,1,g,7,f,7,draw,cluster3
1076,c,1,g,7,f,8,draw,cluster3
1077,c,1,g,7,g,6,draw,cluster1
1078,c,1,g,7,g,8,draw,cluster1
1079,c,1,g,7,h,6,draw,cluster3
1080,c,1,g,7,h,7,draw,cluster3
1081,c,1,g,7,h,8,draw,cluster3
1082,c,1,g,8,f,7,draw,cluster3
1083,c,1,g,8,f,8,draw,cluster3
1084,c,1,g,8,g,7,draw,cluster1
1085,c,1,g,8,h,7,draw,cluster3
1086,c,1,g,8,h,8,draw,cluster3
1087,c,1,h,1,g,1,draw,cluster3
1088,c,1,h,1,g,2,draw,cluster3
1089,c,1,h,1,h,2,draw,cluster3
1090,c,1,h,2,a,1,draw,cluster3
1091,c,1,h,2,g,1,draw,cluster3
1092,c,1,h,2,g,2,draw,cluster3
1093,c,1,h,2,g,3,draw,cluster3
1094,c,1,h,2,h,1,draw,cluster3
1095,c,1,h,2,h,3,draw,cluster3
1096,c,1,h,3,g,2,draw,cluster3
1097,c,1,h,3,g,3,draw,cluster3
1098,c,1,h,3,g,4,draw,cluster3
1099,c,1,h,3,h,2,draw,cluster3
1100,c,1,h,3,h,4,draw,cluster3
1101,c,1,h,4,g,3,draw,cluster3
1102,c,1,h,4,g,4,draw,cluster3
1103,c,1,h,4,g,5,draw,cluster3
1104,c,1,h,4,h,3,draw,cluster3
1105,c,1,h,4,h,5,draw,cluster3
1106,c,1,h,5,g,4,draw,cluster3
1107,c,1,h,5,g,5,draw,cluster3
1108,c,1,h,5,g,6,draw,cluster3
1109,c,1,h,5,h,4,draw,cluster3
1110,c,1,h,5,h,6,draw,cluster3
1111,c,1,h,6,g,5,draw,cluster3
1112,c,1,h,6,g,6,draw,cluster3
1113,c,1,h,6,g,7,draw,cluster3
1114,c,1,h,6,h,5,draw,cluster3
1115,c,1,h,6,h,7,draw,cluster3
1116,c,1,h,7,g,6,draw,cluster3
1117,c,1,h,7,g,7,draw,cluster3
1118,c,1,h,7,g,8,draw,cluster3
1119,c,1,h,7,h,6,draw,cluster3
1120,c,1,h,7,h,8,draw,cluster3
1121,c,1,h,8,g,7,draw,cluster3
1122,c,1,h,8,g,8,draw,cluster3
1123,c,1,h,8,h,7,draw,cluster3
1124,c,2,a,1,a,2,draw,cluster3
1125,c,2,a,2,a,1,draw,cluster3
1126,c,2,a,2,a,3,draw,cluster3
1127,c,2,a,3,a,2,draw,cluster3
1128,c,2,a,3,a,4,draw,cluster3
1129,c,2,a,3,b,4,draw,cluster3
1130,c,2,a,4,a,3,draw,cluster3
1131,c,2,a,4,a,5,draw,cluster3
1132,c,2,a,4,b,4,draw,cluster3
1133,c,2,a,4,b,5,draw,cluster3
1134,c,2,a,5,a,4,draw,cluster3
1135,c,2,a,5,a,6,draw,cluster3
1136,c,2,a,5,b,4,draw,cluster3
1137,c,2,a,5,b,5,draw,cluster3
1138,c,2,a,5,b,6,draw,cluster3
1139,c,2,a,6,a,5,draw,cluster3
1140,c,2,a,6,a,7,draw,cluster3
1141,c,2,a,6,b,5,draw,cluster3
1142,c,2,a,6,b,6,draw,cluster3
1143,c,2,a,6,b,7,draw,cluster3
1144,c,2,a,7,a,6,draw,cluster3
1145,c,2,a,7,a,8,draw,cluster3
1146,c,2,a,7,b,6,draw,cluster3
1147,c,2,a,7,b,7,draw,cluster3
1148,c,2,a,7,b,8,draw,cluster3
1149,c,2,a,8,a,7,draw,cluster3
1150,c,2,a,8,b,7,draw,cluster3
1151,c,2,a,8,b,8,draw,cluster3
1152,c,2,b,2,a,1,draw,cluster3
1153,c,2,b,4,a,3,draw,cluster3
1154,c,2,b,4,a,4,draw,cluster3
1155,c,2,b,4,a,5,draw,cluster3
1156,c,2,b,4,b,5,draw,cluster3
1157,c,2,b,4,c,4,draw,cluster3
1158,c,2,b,4,c,5,draw,cluster3
1159,c,2,b,5,a,4,draw,cluster3
1160,c,2,b,5,a,5,draw,cluster3
1161,c,2,b,5,a,6,draw,cluster3
1162,c,2,b,5,b,4,draw,cluster3
1163,c,2,b,5,b,6,draw,cluster3
1164,c,2,b,5,c,4,draw,cluster3
1165,c,2,b,5,c,5,draw,cluster3
1166,c,2,b,5,c,6,draw,cluster3
1167,c,2,b,6,a,5,draw,cluster3
1168,c,2,b,6,a,6,draw,cluster3
1169,c,2,b,6,a,7,draw,cluster3
1170,c,2,b,6,b,5,draw,cluster3
1171,c,2,b,6,b,7,draw,cluster3
1172,c,2,b,6,c,5,draw,cluster3
1173,c,2,b,6,c,6,draw,cluster3
1174,c,2,b,6,c,7,draw,cluster3
1175,c,2,b,7,a,6,draw,cluster3
1176,c,2,b,7,a,7,draw,cluster3
1177,c,2,b,7,a,8,draw,cluster3
1178,c,2,b,7,b,6,draw,cluster3
1179,c,2,b,7,b,8,draw,cluster3
1180,c,2,b,7,c,6,draw,cluster3
1181,c,2,b,7,c,7,draw,cluster3
1182,c,2,b,7,c,8,draw,cluster3
1183,c,2,b,8,a,7,draw,cluster3
1184,c,2,b,8,a,8,draw,cluster3
1185,c,2,b,8,b,7,draw,cluster3
1186,c,2,b,8,c,7,draw,cluster3
1187,c,2,b,8,c,8,draw,cluster3
1188,c,2,c,4,b,4,draw,cluster3
1189,c,2,c,4,b,5,draw,cluster3
1190,c,2,c,4,c,5,draw,cluster3
1191,c,2,c,4,d,4,draw,cluster3
1192,c,2,c,4,d,5,draw,cluster3
1193,c,2,c,5,b,4,draw,cluster3
1194,c,2,c,5,b,5,draw,cluster3
1195,c,2,c,5,b,6,draw,cluster3
1196,c,2,c,5,c,4,draw,cluster3
1197,c,2,c,5,c,6,draw,cluster3
1198,c,2,c,5,d,4,draw,cluster3
1199,c,2,c,5,d,5,draw,cluster3
1200,c,2,c,5,d,6,draw,cluster3
1201,c,2,c,6,b,5,draw,cluster3
1202,c,2,c,6,b,6,draw,cluster3
1203,c,2,c,6,b,7,draw,cluster3
1204,c,2,c,6,c,5,draw,cluster3
1205,c,2,c,6,c,7,draw,cluster3
1206,c,2,c,6,d,5,draw,cluster3
1207,c,2,c,6,d,6,draw,cluster3
1208,c,2,c,6,d,7,draw,cluster3
1209,c,2,c,7,b,6,draw,cluster3
1210,c,2,c,7,b,7,draw,cluster3
1211,c,2,c,7,b,8,draw,cluster3
1212,c,2,c,7,c,6,draw,cluster3
1213,c,2,c,7,c,8,draw,cluster3
1214,c,2,c,7,d,6,draw,cluster3
1215,c,2,c,7,d,7,draw,cluster3
1216,c,2,c,7,d,8,draw,cluster3
1217,c,2,c,8,b,7,draw,cluster3
1218,c,2,c,8,b,8,draw,cluster3
1219,c,2,c,8,c,7,draw,cluster3
1220,c,2,c,8,d,7,draw,cluster3
1221,c,2,c,8,d,8,draw,cluster3
1222,c,2,d,4,c,4,draw,cluster3
1223,c,2,d,4,c,5,draw,cluster3
1224,c,2,d,4,d,5,draw,cluster3
1225,c,2,d,4,e,3,draw,cluster3
1226,c,2,d,4,e,4,draw,cluster3
