@relation krkopt_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
21017,a,1,b,7,h,4,fourteen,cluster3
24178,d,1,a,2,g,7,fourteen,cluster0
26343,b,1,e,5,c,4,fifteen,cluster0
23204,c,1,e,6,b,3,fourteen,cluster3
9774,d,3,d,2,a,5,ten,cluster2
18673,c,2,c,1,g,7,thirteen,cluster0
20598,d,2,g,2,d,8,thirteen,cluster0
23787,c,2,c,3,e,5,fourteen,cluster3
14341,c,2,c,5,g,7,twelve,cluster0
10450,b,1,a,5,g,2,eleven,cluster0
4605,c,2,b,2,a,2,seven,cluster3
18755,c,2,d,2,d,7,thirteen,cluster3
19749,d,1,e,4,g,5,thirteen,cluster0
4635,c,2,c,3,g,1,seven,cluster1
7485,d,2,d,3,a,8,nine,cluster1
8863,c,2,b,2,e,2,ten,cluster2
21509,b,1,b,4,g,6,fourteen,cluster0
23362,c,1,g,2,d,8,fourteen,cluster3
7076,c,2,d,1,f,1,nine,cluster1
12475,d,3,b,8,h,5,eleven,cluster2
16650,d,3,h,4,f,6,twelve,cluster2
17267,b,1,e,3,g,7,thirteen,cluster0
16551,d,3,g,5,g,7,twelve,cluster1
6220,d,3,h,5,f,1,eight,cluster1
14019,c,1,e,5,h,6,twelve,cluster3
15001,c,3,e,1,g,4,twelve,cluster0
6580,d,4,h,5,c,1,eight,cluster1
3077,c,3,g,6,a,1,two,cluster1
23661,c,1,h,8,e,8,fourteen,cluster3
19531,d,1,b,3,h,5,thirteen,cluster0
19491,d,1,a,5,e,8,thirteen,cluster0
22085,b,1,h,3,f,8,fourteen,cluster3
790,c,1,b,3,c,4,draw,cluster3
18148,c,1,e,4,b,6,thirteen,cluster0
20921,d,3,f,7,f,4,thirteen,cluster2
6060,d,3,c,5,h,4,eight,cluster2
13291,b,1,a,6,f,7,twelve,cluster3
1357,c,2,f,7,g,6,draw,cluster2
21429,b,1,a,7,h,5,fourteen,cluster3
9343,d,1,c,8,a,7,ten,cluster2
26208,b,1,c,6,h,6,fifteen,cluster2
21326,b,1,a,2,d,2,fourteen,cluster3
6481,d,4,f,6,f,2,eight,cluster2
601,b,2,e,2,e,1,draw,cluster0
25938,a,1,h,2,g,7,fifteen,cluster0
26264,b,1,d,2,d,5,fifteen,cluster3
11639,c,3,h,7,h,2,eleven,cluster3
14846,c,3,b,2,g,3,twelve,cluster1
17015,b,1,a,5,f,7,thirteen,cluster0
18571,c,2,b,2,h,4,thirteen,cluster0
25565,a,1,a,8,g,3,fifteen,cluster0
21826,b,1,e,7,a,7,fourteen,cluster3
3397,d,3,f,2,b,1,four,cluster2
6892,c,1,a,7,e,1,nine,cluster3
22885,c,1,b,3,g,3,fourteen,cluster3
16488,d,3,g,1,g,7,twelve,cluster1
4038,d,1,c,6,f,1,six,cluster2
22327,b,2,c,5,d,3,fourteen,cluster3
23962,c,2,f,8,f,6,fourteen,cluster3
1497,c,3,f,1,f,2,draw,cluster2
21548,b,1,b,8,b,3,fourteen,cluster3
24032,c,2,g,8,e,7,fourteen,cluster3
1759,d,1,d,4,c,4,draw,cluster0
24995,d,1,g,5,g,8,fourteen,cluster1
11469,c,3,d,2,h,8,eleven,cluster2
17573,b,2,a,5,h,5,thirteen,cluster2
15760,d,2,e,3,d,7,twelve,cluster0
25748,a,1,d,7,f,2,fifteen,cluster3
12918,d,4,a,4,g,5,eleven,cluster1
10058,d,3,h,8,a,7,ten,cluster2
24125,d,1,a,1,d,3,fourteen,cluster3
5639,c,3,e,4,g,2,eight,cluster0
27962,b,1,c,2,f,5,sixteen,cluster0
23997,c,2,g,6,d,4,fourteen,cluster3
22444,b,2,e,6,e,2,fourteen,cluster3
15529,d,2,a,5,b,8,twelve,cluster0
16711,d,4,c,6,g,4,twelve,cluster1
18338,c,1,h,5,d,4,thirteen,cluster3
21624,b,1,c,5,d,1,fourteen,cluster3
20023,d,2,a,4,d,6,thirteen,cluster0
20464,d,2,e,8,e,6,thirteen,cluster0
11216,c,2,e,4,b,8,eleven,cluster0
26023,b,1,a,7,e,4,fifteen,cluster3
16342,d,3,d,6,g,6,twelve,cluster1
1027,c,1,f,8,g,8,draw,cluster3
15906,d,2,h,1,b,8,twelve,cluster0
8159,d,4,e,1,c,2,nine,cluster1
26549,b,1,g,7,d,3,fifteen,cluster3
2402,d,3,b,8,c,7,draw,cluster2
18137,c,1,e,3,g,6,thirteen,cluster0
7501,d,2,d,7,h,8,nine,cluster2
3095,c,3,h,6,a,1,two,cluster3
14559,c,2,e,7,h,4,twelve,cluster2
13392,b,1,e,1,g,1,twelve,cluster0
21887,b,1,f,3,f,8,fourteen,cluster3
16675,d,3,h,7,f,4,twelve,cluster1
4160,d,2,c,2,g,1,six,cluster1
1075,c,1,g,7,f,7,draw,cluster3
24955,d,1,g,3,f,8,fourteen,cluster1
12859,d,3,h,5,f,7,eleven,cluster2
153,a,1,g,6,f,5,draw,cluster1
12176,d,2,e,6,h,3,eleven,cluster2
27874,a,1,g,7,e,4,sixteen,cluster1
11459,c,3,d,1,h,4,eleven,cluster2
2676,d,4,e,2,f,2,draw,cluster0
12781,d,3,g,6,e,7,eleven,cluster1
26372,b,1,e,7,e,4,fifteen,cluster0
26958,c,1,c,6,g,6,fifteen,cluster3
24607,d,1,d,2,f,2,fourteen,cluster0
27612,d,1,g,2,f,5,fifteen,cluster1
1229,c,2,d,5,c,5,draw,cluster3
24052,c,2,h,2,f,5,fourteen,cluster3
15665,d,2,d,1,g,7,twelve,cluster0
11157,c,2,d,3,h,3,eleven,cluster2
14619,c,2,f,5,h,6,twelve,cluster2
15101,c,3,h,6,g,3,twelve,cluster3
15666,d,2,d,3,d,6,twelve,cluster0
3892,d,4,g,6,h,1,five,cluster1
5852,d,2,c,2,h,2,eight,cluster2
7907,d,4,a,1,h,6,nine,cluster1
13793,b,2,h,6,f,1,twelve,cluster3
26780,b,2,g,3,g,6,fifteen,cluster1
7802,d,3,f,3,a,7,nine,cluster2
16902,a,1,f,5,h,1,thirteen,cluster2
14164,c,1,h,7,h,2,twelve,cluster3
23803,c,2,c,6,g,6,fourteen,cluster3
2422,d,3,c,7,b,7,draw,cluster2
16270,d,3,c,4,d,7,twelve,cluster2
6275,d,4,a,8,c,2,eight,cluster1
27128,c,1,f,3,d,6,fifteen,cluster3
25275,d,2,a,6,f,5,fourteen,cluster2
13365,b,1,d,6,a,7,twelve,cluster3
17886,c,1,a,5,g,8,thirteen,cluster0
4644,c,2,d,5,a,3,seven,cluster3
10995,c,1,f,5,h,2,eleven,cluster2
726,b,2,h,2,h,3,draw,cluster2
11371,c,2,h,4,a,4,eleven,cluster3
5796,d,1,h,6,a,2,eight,cluster3
19404,c,3,g,7,g,4,thirteen,cluster1
1982,d,1,h,8,g,7,draw,cluster0
11769,d,1,e,3,f,7,eleven,cluster0
2126,d,2,d,6,e,7,draw,cluster2
21289,b,1,a,1,c,8,fourteen,cluster3
17899,c,1,a,7,b,3,thirteen,cluster3
19223,c,3,a,3,e,4,thirteen,cluster0
14243,c,2,a,5,h,7,twelve,cluster2
6703,b,1,d,6,g,1,nine,cluster1
9272,c,3,h,6,g,1,ten,cluster3
26121,b,1,b,8,c,3,fifteen,cluster3
4010,d,1,b,5,f,1,six,cluster2
24396,d,1,b,3,g,3,fourteen,cluster0
17270,b,1,e,3,h,4,thirteen,cluster0
14287,c,2,b,5,d,8,twelve,cluster3
19680,d,1,e,1,c,7,thirteen,cluster0
1397,c,2,g,5,g,4,draw,cluster1
12650,d,3,e,3,c,6,eleven,cluster0
23062,c,1,d,1,g,6,fourteen,cluster3
18738,c,2,c,8,h,7,thirteen,cluster2
23048,c,1,c,8,d,3,fourteen,cluster3
26014,b,1,a,6,f,6,fifteen,cluster3
15159,d,1,a,6,f,8,twelve,cluster0
13716,b,2,f,4,h,7,twelve,cluster2
5165,d,4,h,4,h,1,seven,cluster2
24710,d,1,e,3,b,3,fourteen,cluster0
9816,d,3,e,1,d,8,ten,cluster0
13496,b,1,g,2,a,4,twelve,cluster1
22558,b,2,h,2,d,4,fourteen,cluster3
7780,d,3,e,5,h,8,nine,cluster2
6940,c,1,c,4,b,7,nine,cluster3
9667,d,2,g,5,g,2,ten,cluster1
15423,d,1,g,3,g,8,twelve,cluster1
21895,b,1,f,4,c,8,fourteen,cluster3
22859,c,1,b,2,f,7,fourteen,cluster3
1447,c,2,h,6,g,6,draw,cluster3
13068,d,4,e,5,f,3,eleven,cluster0
16227,d,3,c,1,f,7,twelve,cluster0
14621,c,2,f,6,b,7,twelve,cluster2
13501,b,1,g,4,b,8,twelve,cluster1
24357,d,1,b,2,c,4,fourteen,cluster0
20181,d,2,b,4,e,5,thirteen,cluster0
26809,b,2,h,3,e,4,fifteen,cluster3
25669,a,1,c,4,g,4,fifteen,cluster0
22923,c,1,b,5,d,8,fourteen,cluster3
8741,c,1,c,5,g,2,ten,cluster3
24252,d,1,a,6,e,4,fourteen,cluster3
11586,c,3,f,7,h,7,eleven,cluster2
1764,d,1,d,4,e,4,draw,cluster0
1084,c,1,g,8,g,7,draw,cluster1
21939,b,1,g,1,e,8,fourteen,cluster3
6231,d,3,h,7,e,8,eight,cluster2
16639,d,3,h,4,c,5,twelve,cluster1
17207,b,1,e,1,d,8,thirteen,cluster0
12094,d,2,d,8,c,6,eleven,cluster2
3448,c,2,d,2,g,1,five,cluster1
26313,b,1,d,7,f,3,fifteen,cluster3
25835,a,1,e,7,c,1,fifteen,cluster0
14076,c,1,f,6,g,4,twelve,cluster3
12687,d,3,e,7,b,7,eleven,cluster0
25985,b,1,a,3,c,5,fifteen,cluster0
20105,d,2,b,1,e,7,thirteen,cluster0
22428,b,2,e,2,d,4,fourteen,cluster3
20031,d,2,a,4,f,6,thirteen,cluster0
15613,d,2,b,8,b,3,twelve,cluster2
13787,b,2,h,5,g,1,twelve,cluster1
16079,d,3,a,7,f,6,twelve,cluster2
17846,c,1,a,2,h,3,thirteen,cluster0
19104,c,2,h,2,e,4,thirteen,cluster3
27479,d,1,d,4,f,6,fifteen,cluster0
17377,b,1,f,4,h,6,thirteen,cluster2
21711,b,1,d,5,g,5,fourteen,cluster3
6003,d,3,b,6,e,1,eight,cluster1
17876,c,1,a,5,e,8,thirteen,cluster3
9141,c,3,b,7,f,2,ten,cluster2
25191,d,1,h,7,a,6,fourteen,cluster3
22457,b,2,e,7,d,3,fourteen,cluster3
6691,b,1,c,7,g,1,nine,cluster1
21666,b,1,d,1,d,8,fourteen,cluster3
8572,b,2,a,1,f,1,ten,cluster2
5732,d,1,c,1,h,2,eight,cluster2
19028,c,2,g,4,f,8,thirteen,cluster0
1715,d,1,c,3,d,4,draw,cluster0
13326,b,1,d,1,b,6,twelve,cluster0
22015,b,1,g,5,g,7,fourteen,cluster1
15367,d,1,e,8,a,4,twelve,cluster0
4859,d,3,a,4,g,3,seven,cluster1
6319,d,4,c,4,e,2,eight,cluster1
10115,d,4,b,7,e,2,ten,cluster2
1906,d,1,g,3,f,4,draw,cluster1
21039,a,1,c,4,h,7,fourteen,cluster3
1002,c,1,f,5,f,4,draw,cluster3
14582,c,2,e,8,g,6,twelve,cluster0
26765,b,2,f,8,d,3,fifteen,cluster2
18986,c,2,g,2,f,6,thirteen,cluster0
25522,a,1,a,3,h,5,fifteen,cluster2
21831,b,1,e,7,d,1,fourteen,cluster3
22441,b,2,e,5,g,7,fourteen,cluster0
24578,d,1,c,5,g,8,fourteen,cluster0
22887,c,1,b,3,g,5,fourteen,cluster3
8234,d,4,f,3,h,8,nine,cluster2
952,c,1,e,6,e,7,draw,cluster3
19149,c,2,h,4,e,8,thirteen,cluster3
5142,d,4,g,3,c,2,seven,cluster1
2389,d,3,b,6,c,6,draw,cluster2
23043,c,1,c,5,g,7,fourteen,cluster3
26661,b,1,h,7,d,6,fifteen,cluster3
1515,c,3,f,3,g,4,draw,cluster1
17798,b,2,g,8,g,2,thirteen,cluster1
16397,d,3,f,2,b,6,twelve,cluster2
22442,b,2,e,6,d,2,fourteen,cluster3
7092,c,2,d,4,e,2,nine,cluster1
12993,d,4,c,2,g,7,eleven,cluster1
8196,d,4,e,6,e,2,nine,cluster1
23710,c,2,b,2,d,4,fourteen,cluster3
26032,b,1,b,2,c,3,fifteen,cluster0
1570,c,3,g,5,g,6,draw,cluster1
16010,d,3,a,2,c,7,twelve,cluster0
11976,d,2,b,4,g,8,eleven,cluster0
10136,d,4,c,5,g,2,ten,cluster1
20192,d,2,b,4,g,6,thirteen,cluster0
2446,d,3,d,6,e,5,draw,cluster2
15531,d,2,a,5,c,7,twelve,cluster0
22730,c,1,a,5,b,3,fourteen,cluster3
27752,a,1,c,8,d,2,sixteen,cluster3
21755,b,1,e,2,e,6,fourteen,cluster0
23232,c,1,e,7,g,7,fourteen,cluster3
1734,d,1,c,6,b,7,draw,cluster0
10246,d,4,g,5,e,2,ten,cluster1
3852,d,3,h,4,a,1,five,cluster1
6947,c,1,c,5,h,2,nine,cluster3
24996,d,1,g,6,a,4,fourteen,cluster1
8803,c,1,g,7,a,8,ten,cluster3
3225,d,4,f,2,a,1,three,cluster2
16536,d,3,g,4,c,5,twelve,cluster1
17726,b,2,e,2,g,4,thirteen,cluster0
400,b,1,e,5,f,6,draw,cluster0
21090,a,1,d,4,h,7,fourteen,cluster3
15028,c,3,e,7,g,4,twelve,cluster0
17228,b,1,e,2,b,5,thirteen,cluster0
5250,b,2,c,3,d,2,eight,cluster3
3387,d,3,d,2,b,1,four,cluster1
15350,d,1,e,5,h,7,twelve,cluster0
26435,b,1,f,7,e,2,fifteen,cluster2
7376,d,1,b,4,a,6,nine,cluster1
865,c,1,c,7,d,8,draw,cluster3
13357,b,1,d,5,a,4,twelve,cluster3
21640,b,1,c,6,d,1,fourteen,cluster3
9679,d,2,h,4,h,7,ten,cluster2
18683,c,2,c,3,g,4,thirteen,cluster0
2816,c,3,g,1,c,1,zero,cluster1
9764,d,3,d,1,a,4,ten,cluster2
19319,c,3,d,2,e,4,thirteen,cluster0
7810,d,3,f,4,a,8,nine,cluster2
3019,c,3,c,8,c,1,two,cluster3
8235,d,4,f,4,g,6,nine,cluster1
877,c,1,d,3,e,4,draw,cluster3
4135,d,2,b,4,f,1,six,cluster1
20763,d,2,h,3,c,5,thirteen,cluster0
20739,d,2,h,2,b,6,thirteen,cluster0
5299,c,1,b,4,g,2,eight,cluster3
9738,d,3,b,2,b,7,ten,cluster2
19939,d,1,h,6,f,7,thirteen,cluster0
61,a,1,e,4,d,3,draw,cluster3
15131,d,1,a,2,h,4,twelve,cluster2
12610,d,3,e,1,e,5,eleven,cluster0
23186,c,1,e,5,c,8,fourteen,cluster3
14214,c,2,a,4,h,6,twelve,cluster2
8015,d,4,b,7,h,3,nine,cluster1
16647,d,3,h,4,e,7,twelve,cluster2
8146,d,4,d,7,h,7,nine,cluster2
20897,d,3,c,7,e,5,thirteen,cluster0
23457,c,1,g,8,c,4,fourteen,cluster3
15244,d,1,d,2,h,7,twelve,cluster2
6212,d,3,g,8,g,1,eight,cluster1
13012,d,4,c,8,f,4,eleven,cluster1
5330,c,1,c,4,h,3,eight,cluster3
10783,b,2,f,7,h,2,eleven,cluster2
8566,b,1,h,7,e,1,ten,cluster3
8627,b,2,c,5,e,1,ten,cluster2
26175,b,1,c,3,e,5,fifteen,cluster0
12950,d,4,b,3,f,3,eleven,cluster1
7046,c,2,c,5,h,2,nine,cluster1
21341,b,1,a,3,d,8,fourteen,cluster3
15470,d,1,h,4,g,8,twelve,cluster0
3227,d,4,h,2,a,1,three,cluster1
24235,d,1,a,5,a,7,fourteen,cluster3
13743,b,2,f,7,g,5,twelve,cluster2
16533,d,3,g,3,g,6,twelve,cluster1
26985,c,1,c,7,h,7,fifteen,cluster3
789,c,1,b,3,c,3,draw,cluster3
25670,a,1,c,4,g,5,fifteen,cluster0
26166,b,1,c,2,g,5,fifteen,cluster0
17783,b,2,f,6,f,1,thirteen,cluster2
25491,d,2,g,8,e,7,fourteen,cluster1
15256,d,1,d,3,h,6,twelve,cluster2
27993,b,1,d,7,d,5,sixteen,cluster3
19362,c,3,f,2,f,5,thirteen,cluster0
22133,b,1,h,5,e,3,fourteen,cluster3
4907,d,3,d,4,g,3,seven,cluster1
11168,c,2,d,6,b,8,eleven,cluster3
1412,c,2,g,7,f,8,draw,cluster3
24797,d,1,f,1,f,8,fourteen,cluster2
24220,d,1,a,4,e,5,fourteen,cluster3
7382,d,1,b,7,a,2,nine,cluster1
22876,c,1,b,3,e,6,fourteen,cluster3
9761,d,3,c,6,g,7,ten,cluster2
20141,d,2,b,2,g,7,thirteen,cluster0
23091,c,1,d,5,d,7,fourteen,cluster3
4488,d,4,h,4,a,1,six,cluster1
23153,c,1,e,2,c,4,fourteen,cluster3
21710,b,1,d,5,g,4,fourteen,cluster3
11375,c,2,h,4,b,8,eleven,cluster3
10493,b,1,c,5,a,3,eleven,cluster3
21815,b,1,e,6,f,4,fourteen,cluster3
23423,c,1,g,5,e,4,fourteen,cluster3
24110,c,3,g,7,e,5,fourteen,cluster3
19919,d,1,h,5,c,8,thirteen,cluster0
2065,d,2,b,7,c,8,draw,cluster2
923,c,1,e,2,f,2,draw,cluster0
26589,b,1,h,1,e,6,fifteen,cluster3
360,b,1,d,8,c,8,draw,cluster3
17477,b,1,h,1,f,2,thirteen,cluster0
679,b,2,g,2,h,1,draw,cluster1
26942,c,1,c,4,e,6,fifteen,cluster3
23294,c,1,f,4,e,8,fourteen,cluster3
8379,a,1,g,8,h,3,ten,cluster2
10479,b,1,b,7,g,8,eleven,cluster0
9826,d,3,e,2,a,5,ten,cluster0
7653,d,3,c,3,h,3,nine,cluster1
14650,c,2,g,1,a,5,twelve,cluster1
4477,d,4,g,3,h,7,six,cluster1
17723,b,2,e,2,f,6,thirteen,cluster0
7638,d,3,c,2,f,3,nine,cluster1
17716,b,2,e,1,g,4,thirteen,cluster0
24407,d,1,b,4,e,7,fourteen,cluster0
474,b,1,f,7,g,8,draw,cluster0
27424,d,1,c,4,e,5,fifteen,cluster0
23414,c,1,g,5,c,4,fourteen,cluster3
24787,d,1,f,1,b,7,fourteen,cluster2
18996,c,2,g,3,d,6,thirteen,cluster3
13675,b,2,e,7,d,1,twelve,cluster3
21161,a,1,e,8,f,1,fourteen,cluster3
15914,d,2,h,2,d,8,twelve,cluster3
21136,a,1,e,4,g,7,fourteen,cluster0
5617,c,3,d,5,h,1,eight,cluster2
18351,c,1,h,5,f,8,thirteen,cluster3
1029,c,1,g,1,f,2,draw,cluster3
23006,c,1,c,4,c,7,fourteen,cluster3
2013,d,2,a,7,a,6,draw,cluster2
21987,b,1,g,4,d,7,fourteen,cluster3
23505,c,1,h,1,g,7,fourteen,cluster3
18264,c,1,g,4,a,5,thirteen,cluster3
20639,d,2,g,4,c,7,thirteen,cluster0
15075,c,3,h,2,e,3,twelve,cluster3
21426,b,1,a,7,g,6,fourteen,cluster3
24232,d,1,a,4,h,4,fourteen,cluster2
22991,c,1,c,3,e,6,fourteen,cluster3
4081,d,1,g,3,g,1,six,cluster1
8418,b,1,a,8,f,1,ten,cluster2
3568,d,2,a,3,h,2,five,cluster2
22619,c,1,a,1,d,6,fourteen,cluster3
11573,c,3,f,6,g,3,eleven,cluster1
24801,d,1,f,2,d,7,fourteen,cluster3
24306,d,1,a,8,c,7,fourteen,cluster3
1709,d,1,b,8,c,8,draw,cluster2
26374,b,1,f,1,c,3,fifteen,cluster2
9511,d,2,d,3,b,6,ten,cluster2
4993,d,3,g,3,b,3,seven,cluster1
20587,d,2,g,2,b,4,thirteen,cluster0
13425,b,1,e,7,h,2,twelve,cluster2
10430,a,1,h,6,c,1,eleven,cluster3
22672,c,1,a,3,b,5,fourteen,cluster3
3617,d,2,e,3,h,2,five,cluster2
27574,d,1,f,7,e,4,fifteen,cluster2
9482,d,2,c,6,b,3,ten,cluster2
27273,c,1,g,7,g,4,fifteen,cluster1
7853,d,3,g,4,a,7,nine,cluster1
5238,b,2,a,3,f,1,eight,cluster1
13850,c,1,b,2,f,2,twelve,cluster3
10062,d,4,a,1,f,2,ten,cluster2
4314,d,3,c,7,h,1,six,cluster2
8181,d,4,e,4,h,5,nine,cluster1
4377,d,3,f,4,g,2,six,cluster1
723,b,2,h,2,g,2,draw,cluster1
9007,c,2,f,6,g,2,ten,cluster2
2768,d,4,h,2,h,1,draw,cluster2
3312,d,2,f,1,b,1,four,cluster2
23342,c,1,g,1,e,2,fourteen,cluster3
2359,d,3,b,2,a,1,draw,cluster1
4682,c,3,d,3,e,1,seven,cluster3
26378,b,1,f,1,d,3,fifteen,cluster3
7749,d,3,e,1,h,8,nine,cluster0
24270,d,1,a,7,c,3,fourteen,cluster3
14801,c,3,a,3,h,7,twelve,cluster2
9868,d,3,e,4,f,5,ten,cluster2
14271,c,2,b,2,g,3,twelve,cluster0
25297,d,2,b,2,e,5,fourteen,cluster0
11816,d,1,f,2,b,2,eleven,cluster2
15414,d,1,g,1,a,8,twelve,cluster1
8096,d,4,d,1,g,1,nine,cluster1
27544,d,1,f,4,f,6,fifteen,cluster2
27169,c,1,f,7,e,3,fifteen,cluster3
24362,d,1,b,2,d,3,fourteen,cluster3
11126,c,2,c,4,h,8,eleven,cluster2
5737,d,1,c,5,h,2,eight,cluster2
4405,d,3,g,4,h,7,six,cluster2
17883,c,1,a,5,g,5,thirteen,cluster0
235,b,1,b,4,b,5,draw,cluster3
3846,d,3,g,8,b,1,five,cluster1
7118,c,2,d,8,h,2,nine,cluster2
15071,c,3,h,1,g,4,twelve,cluster3
9552,d,2,e,4,h,5,ten,cluster2
24868,d,1,f,6,a,4,fourteen,cluster2
9640,d,2,f,7,h,3,ten,cluster2
12450,d,3,b,5,e,8,eleven,cluster2
510,b,1,g,5,f,5,draw,cluster1
17668,b,2,c,8,h,5,thirteen,cluster2
8391,b,1,a,1,d,1,ten,cluster3
17950,c,1,b,6,f,7,thirteen,cluster3
14666,c,2,g,5,a,6,twelve,cluster3
27999,b,1,f,2,c,4,sixteen,cluster2
7373,d,1,a,5,a,1,nine,cluster1
13563,b,2,a,1,e,2,twelve,cluster1
22821,c,1,a,8,g,6,fourteen,cluster3
1818,d,1,e,6,d,6,draw,cluster0
2162,d,2,e,7,d,6,draw,cluster0
531,b,1,g,7,h,7,draw,cluster2
18540,c,2,b,1,e,6,thirteen,cluster0
15299,d,1,d,8,b,7,twelve,cluster2
9885,d,3,e,5,c,7,ten,cluster2
15562,d,2,a,8,b,3,twelve,cluster2
14593,c,2,f,1,b,4,twelve,cluster2
9701,d,3,a,2,b,8,ten,cluster2
1435,c,2,h,3,h,4,draw,cluster3
12248,d,2,g,6,a,7,eleven,cluster1
2262,d,2,g,6,f,5,draw,cluster1
10111,d,4,b,5,h,7,ten,cluster2
15182,d,1,b,2,h,6,twelve,cluster2
14307,c,2,b,6,e,7,twelve,cluster3
12420,d,3,b,2,h,8,eleven,cluster2
14436,c,2,e,1,g,4,twelve,cluster0
3701,d,3,a,7,b,1,five,cluster1
24053,c,2,h,3,c,4,fourteen,cluster3
21809,b,1,e,6,c,8,fourteen,cluster3
12706,d,3,e,8,d,6,eleven,cluster0
6062,d,3,c,6,a,8,eight,cluster2
9684,d,2,h,6,f,2,ten,cluster2
27803,a,1,f,4,f,6,sixteen,cluster2
13196,a,1,c,4,f,2,twelve,cluster3
15141,d,1,a,4,a,7,twelve,cluster0
18635,c,2,b,7,g,6,thirteen,cluster0
526,b,1,g,7,f,7,draw,cluster1
21805,b,1,e,6,a,5,fourteen,cluster3
7200,c,2,h,4,f,2,nine,cluster3
12422,d,3,b,3,g,8,eleven,cluster0
10748,b,2,e,5,g,1,eleven,cluster0
24251,d,1,a,6,e,3,fourteen,cluster3
3092,c,3,h,5,a,1,two,cluster3
21299,b,1,a,1,e,4,fourteen,cluster3
7140,c,2,e,7,h,8,nine,cluster2
23952,c,2,f,8,d,8,fourteen,cluster3
3628,d,2,e,8,b,2,five,cluster0
6644,b,1,a,8,h,1,nine,cluster2
23108,c,1,d,5,g,7,fourteen,cluster3
17092,b,1,c,3,h,3,thirteen,cluster0
5782,d,1,g,7,h,3,eight,cluster2
17984,c,1,c,6,e,8,thirteen,cluster3
17426,b,1,f,8,e,1,thirteen,cluster2
7284,c,3,c,8,h,1,nine,cluster1
22447,b,2,e,6,f,3,fourteen,cluster3
7873,d,3,h,4,a,6,nine,cluster1
11510,c,3,e,3,h,8,eleven,cluster0
26004,b,1,a,6,d,4,fifteen,cluster3
13186,a,1,b,5,h,2,twelve,cluster2
20697,d,2,g,8,d,7,thirteen,cluster0
22245,b,2,a,8,g,5,fourteen,cluster3
8336,a,1,b,8,h,1,ten,cluster2
28025,b,1,f,6,d,2,sixteen,cluster3
27317,c,2,f,6,d,6,fifteen,cluster3
3016,c,3,c,5,c,1,two,cluster3
9001,c,2,f,5,e,1,ten,cluster2
21193,a,1,f,6,f,1,fourteen,cluster3
169,a,1,h,2,g,1,draw,cluster0
5850,d,2,c,2,f,2,eight,cluster1
7274,c,3,c,5,h,1,nine,cluster1
14199,c,2,a,3,d,8,twelve,cluster3
223,b,1,a,8,a,7,draw,cluster3
446,b,1,f,4,f,3,draw,cluster2
21749,b,1,e,2,b,3,fourteen,cluster0
16529,d,3,g,3,f,6,twelve,cluster1
16073,d,3,a,7,d,7,twelve,cluster2
9852,d,3,e,3,h,4,ten,cluster2
879,c,1,d,4,c,4,draw,cluster3
13772,b,2,g,8,g,1,twelve,cluster1
19051,c,2,g,6,f,2,thirteen,cluster1
21686,b,1,d,2,h,3,fourteen,cluster3
27594,d,1,g,1,c,4,fifteen,cluster1
17397,b,1,f,6,d,8,thirteen,cluster3
75,a,1,f,1,e,2,draw,cluster2
19794,d,1,e,8,f,2,thirteen,cluster0
26858,c,1,b,2,d,6,fifteen,cluster3
11743,d,1,d,4,a,7,eleven,cluster0
22100,b,1,h,4,c,7,fourteen,cluster3
5515,c,2,d,3,f,2,eight,cluster3
9430,d,2,a,7,h,3,ten,cluster2
10200,d,4,e,3,f,5,ten,cluster2
21197,a,1,f,7,f,1,fourteen,cluster3
13573,b,2,a,2,f,2,twelve,cluster1
14175,c,1,h,8,h,5,twelve,cluster3
22445,b,2,e,6,e,3,fourteen,cluster3
25091,d,1,h,2,f,3,fourteen,cluster3
24853,d,1,f,5,c,6,fourteen,cluster2
25715,a,1,d,2,g,7,fifteen,cluster0
954,c,1,e,6,f,6,draw,cluster3
11702,d,1,c,6,a,4,eleven,cluster2
22655,c,1,a,2,d,8,fourteen,cluster3
12429,d,3,b,4,d,8,eleven,cluster2
7459,d,2,c,3,a,8,nine,cluster1
8902,c,2,c,6,g,2,ten,cluster1
3250,d,1,f,2,a,1,four,cluster2
26455,b,1,f,8,e,4,fifteen,cluster2
16322,d,3,d,2,c,7,twelve,cluster0
10816,c,1,a,4,h,8,eleven,cluster3
408,b,1,e,6,f,7,draw,cluster0
23176,c,1,e,4,g,6,fourteen,cluster0
16602,d,3,h,2,b,6,twelve,cluster0
25954,a,1,h,5,e,4,fifteen,cluster3
15994,d,3,a,1,d,7,twelve,cluster0
24471,d,1,b,8,f,5,fourteen,cluster3
28026,b,1,f,6,d,3,sixteen,cluster3
1381,c,2,g,3,g,2,draw,cluster1
14273,c,2,b,3,b,4,twelve,cluster3
