@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1}

@data
614,b,2,e,4,d,3,draw,cluster0
615,b,2,e,4,d,4,draw,cluster0
616,b,2,e,4,e,3,draw,cluster0
617,b,2,e,4,e,5,draw,cluster0
618,b,2,e,4,f,3,draw,cluster0
619,b,2,e,4,f,4,draw,cluster0
620,b,2,e,4,f,5,draw,cluster0
621,b,2,e,5,d,4,draw,cluster0
622,b,2,e,5,e,4,draw,cluster0
623,b,2,e,5,f,4,draw,cluster0
624,b,2,e,5,f,5,draw,cluster0
625,b,2,e,5,f,6,draw,cluster0
626,b,2,e,6,f,5,draw,cluster0
627,b,2,f,1,e,1,draw,cluster0
628,b,2,f,1,e,2,draw,cluster0
629,b,2,f,1,f,2,draw,cluster0
630,b,2,f,1,g,1,draw,cluster0
631,b,2,f,1,g,2,draw,cluster0
632,b,2,f,2,e,1,draw,cluster0
633,b,2,f,2,e,2,draw,cluster0
634,b,2,f,2,e,3,draw,cluster0
635,b,2,f,2,f,1,draw,cluster0
636,b,2,f,2,f,3,draw,cluster0
637,b,2,f,2,g,1,draw,cluster0
638,b,2,f,2,g,2,draw,cluster0
639,b,2,f,2,g,3,draw,cluster0
640,b,2,f,3,e,2,draw,cluster0
641,b,2,f,3,e,3,draw,cluster0
642,b,2,f,3,e,4,draw,cluster0
643,b,2,f,3,f,2,draw,cluster0
644,b,2,f,3,f,4,draw,cluster0
645,b,2,f,3,g,2,draw,cluster0
646,b,2,f,3,g,3,draw,cluster0
647,b,2,f,3,g,4,draw,cluster0
648,b,2,f,4,e,3,draw,cluster0
649,b,2,f,4,e,4,draw,cluster0
650,b,2,f,4,e,5,draw,cluster0
651,b,2,f,4,f,3,draw,cluster0
652,b,2,f,4,f,5,draw,cluster0
653,b,2,f,4,g,3,draw,cluster0
654,b,2,f,4,g,4,draw,cluster0
655,b,2,f,4,g,5,draw,cluster0
656,b,2,f,5,e,4,draw,cluster0
657,b,2,f,5,e,5,draw,cluster0
658,b,2,f,5,f,4,draw,cluster0
659,b,2,f,5,f,6,draw,cluster0
660,b,2,f,5,g,4,draw,cluster0
661,b,2,f,5,g,5,draw,cluster0
662,b,2,f,5,g,6,draw,cluster0
663,b,2,f,6,e,5,draw,cluster0
664,b,2,f,6,f,5,draw,cluster0
665,b,2,f,6,g,5,draw,cluster0
666,b,2,f,6,g,6,draw,cluster0
667,b,2,f,6,g,7,draw,cluster0
668,b,2,f,7,g,6,draw,cluster0
669,b,2,g,1,f,1,draw,cluster0
670,b,2,g,1,f,2,draw,cluster0
671,b,2,g,1,g,2,draw,cluster0
672,b,2,g,1,h,1,draw,cluster0
673,b,2,g,1,h,2,draw,cluster0
674,b,2,g,2,f,1,draw,cluster0
675,b,2,g,2,f,2,draw,cluster0
676,b,2,g,2,f,3,draw,cluster0
677,b,2,g,2,g,1,draw,cluster0
678,b,2,g,2,g,3,draw,cluster0
679,b,2,g,2,h,1,draw,cluster0
680,b,2,g,2,h,2,draw,cluster0
681,b,2,g,2,h,3,draw,cluster0
682,b,2,g,3,f,2,draw,cluster0
683,b,2,g,3,f,3,draw,cluster0
684,b,2,g,3,f,4,draw,cluster0
685,b,2,g,3,g,2,draw,cluster0
686,b,2,g,3,g,4,draw,cluster0
687,b,2,g,3,h,2,draw,cluster0
688,b,2,g,3,h,3,draw,cluster0
689,b,2,g,3,h,4,draw,cluster0
690,b,2,g,4,f,3,draw,cluster0
691,b,2,g,4,f,4,draw,cluster0
692,b,2,g,4,f,5,draw,cluster0
693,b,2,g,4,g,3,draw,cluster0
694,b,2,g,4,g,5,draw,cluster0
695,b,2,g,4,h,3,draw,cluster0
696,b,2,g,4,h,4,draw,cluster0
697,b,2,g,4,h,5,draw,cluster0
698,b,2,g,5,f,4,draw,cluster0
699,b,2,g,5,f,5,draw,cluster0
700,b,2,g,5,f,6,draw,cluster0
701,b,2,g,5,g,4,draw,cluster0
702,b,2,g,5,g,6,draw,cluster0
703,b,2,g,5,h,4,draw,cluster0
704,b,2,g,5,h,5,draw,cluster0
705,b,2,g,5,h,6,draw,cluster0
706,b,2,g,6,f,5,draw,cluster0
707,b,2,g,6,f,6,draw,cluster0
708,b,2,g,6,g,5,draw,cluster0
709,b,2,g,6,g,7,draw,cluster0
710,b,2,g,6,h,5,draw,cluster0
711,b,2,g,6,h,6,draw,cluster0
712,b,2,g,6,h,7,draw,cluster0
713,b,2,g,7,f,6,draw,cluster0
714,b,2,g,7,g,6,draw,cluster0
715,b,2,g,7,h,6,draw,cluster0
716,b,2,g,7,h,7,draw,cluster0
717,b,2,g,7,h,8,draw,cluster0
718,b,2,g,8,h,7,draw,cluster0
719,b,2,h,1,g,1,draw,cluster0
720,b,2,h,1,g,2,draw,cluster0
721,b,2,h,1,h,2,draw,cluster0
722,b,2,h,2,g,1,draw,cluster0
723,b,2,h,2,g,2,draw,cluster0
724,b,2,h,2,g,3,draw,cluster0
725,b,2,h,2,h,1,draw,cluster0
726,b,2,h,2,h,3,draw,cluster0
727,b,2,h,3,g,2,draw,cluster0
728,b,2,h,3,g,3,draw,cluster0
729,b,2,h,3,g,4,draw,cluster0
730,b,2,h,3,h,2,draw,cluster0
731,b,2,h,3,h,4,draw,cluster0
732,b,2,h,4,g,3,draw,cluster0
733,b,2,h,4,g,4,draw,cluster0
734,b,2,h,4,g,5,draw,cluster0
735,b,2,h,4,h,3,draw,cluster0
736,b,2,h,4,h,5,draw,cluster0
737,b,2,h,5,g,4,draw,cluster0
738,b,2,h,5,g,5,draw,cluster0
739,b,2,h,5,g,6,draw,cluster0
740,b,2,h,5,h,4,draw,cluster0
741,b,2,h,5,h,6,draw,cluster0
742,b,2,h,6,g,5,draw,cluster0
743,b,2,h,6,g,6,draw,cluster0
744,b,2,h,6,g,7,draw,cluster0
745,b,2,h,6,h,5,draw,cluster0
746,b,2,h,6,h,7,draw,cluster0
747,b,2,h,7,g,6,draw,cluster0
748,b,2,h,7,g,7,draw,cluster0
749,b,2,h,7,h,6,draw,cluster0
750,b,2,h,7,h,8,draw,cluster0
751,b,2,h,8,g,7,draw,cluster0
752,b,2,h,8,h,7,draw,cluster0
753,c,1,a,1,a,2,draw,cluster1
754,c,1,a,2,a,1,draw,cluster1
755,c,1,a,2,a,3,draw,cluster1
756,c,1,a,2,b,3,draw,cluster1
757,c,1,a,3,a,2,draw,cluster1
758,c,1,a,3,a,4,draw,cluster1
759,c,1,a,3,b,3,draw,cluster1
760,c,1,a,3,b,4,draw,cluster1
761,c,1,a,4,a,3,draw,cluster1
762,c,1,a,4,a,5,draw,cluster1
763,c,1,a,4,b,3,draw,cluster1
764,c,1,a,4,b,4,draw,cluster1
765,c,1,a,4,b,5,draw,cluster1
766,c,1,a,5,a,4,draw,cluster1
767,c,1,a,5,a,6,draw,cluster1
768,c,1,a,5,b,4,draw,cluster1
769,c,1,a,5,b,5,draw,cluster1
770,c,1,a,5,b,6,draw,cluster1
771,c,1,a,6,a,5,draw,cluster1
772,c,1,a,6,a,7,draw,cluster1
773,c,1,a,6,b,5,draw,cluster1
774,c,1,a,6,b,6,draw,cluster1
775,c,1,a,6,b,7,draw,cluster1
776,c,1,a,7,a,6,draw,cluster1
777,c,1,a,7,a,8,draw,cluster1
778,c,1,a,7,b,6,draw,cluster1
779,c,1,a,7,b,7,draw,cluster1
780,c,1,a,7,b,8,draw,cluster1
781,c,1,a,8,a,7,draw,cluster1
782,c,1,a,8,b,7,draw,cluster1
783,c,1,a,8,b,8,draw,cluster1
784,c,1,b,2,a,1,draw,cluster1
785,c,1,b,3,a,2,draw,cluster1
786,c,1,b,3,a,3,draw,cluster1
787,c,1,b,3,a,4,draw,cluster1
788,c,1,b,3,b,4,draw,cluster1
789,c,1,b,3,c,3,draw,cluster1
790,c,1,b,3,c,4,draw,cluster1
791,c,1,b,4,a,3,draw,cluster1
792,c,1,b,4,a,4,draw,cluster1
793,c,1,b,4,a,5,draw,cluster1
794,c,1,b,4,b,3,draw,cluster1
795,c,1,b,4,b,5,draw,cluster1
796,c,1,b,4,c,3,draw,cluster1
797,c,1,b,4,c,4,draw,cluster1
798,c,1,b,4,c,5,draw,cluster1
799,c,1,b,5,a,4,draw,cluster1
800,c,1,b,5,a,5,draw,cluster1
801,c,1,b,5,a,6,draw,cluster1
802,c,1,b,5,b,4,draw,cluster1
803,c,1,b,5,b,6,draw,cluster1
804,c,1,b,5,c,4,draw,cluster1
805,c,1,b,5,c,5,draw,cluster1
806,c,1,b,5,c,6,draw,cluster1
807,c,1,b,6,a,5,draw,cluster1
808,c,1,b,6,a,6,draw,cluster1
809,c,1,b,6,a,7,draw,cluster1
810,c,1,b,6,b,5,draw,cluster1
811,c,1,b,6,b,7,draw,cluster1
812,c,1,b,6,c,5,draw,cluster1
813,c,1,b,6,c,6,draw,cluster1
814,c,1,b,6,c,7,draw,cluster1
815,c,1,b,7,a,6,draw,cluster1
816,c,1,b,7,a,7,draw,cluster1
817,c,1,b,7,a,8,draw,cluster1
818,c,1,b,7,b,6,draw,cluster1
819,c,1,b,7,b,8,draw,cluster1
820,c,1,b,7,c,6,draw,cluster1
821,c,1,b,7,c,7,draw,cluster1
822,c,1,b,7,c,8,draw,cluster1
823,c,1,b,8,a,7,draw,cluster1
824,c,1,b,8,a,8,draw,cluster1
825,c,1,b,8,b,7,draw,cluster1
826,c,1,b,8,c,7,draw,cluster1
827,c,1,b,8,c,8,draw,cluster1
828,c,1,c,2,a,1,draw,cluster1
829,c,1,c,3,b,3,draw,cluster1
830,c,1,c,3,b,4,draw,cluster1
831,c,1,c,3,c,4,draw,cluster1
832,c,1,c,3,d,3,draw,cluster1
833,c,1,c,3,d,4,draw,cluster1
834,c,1,c,4,b,3,draw,cluster1
835,c,1,c,4,b,4,draw,cluster1
836,c,1,c,4,b,5,draw,cluster1
837,c,1,c,4,c,3,draw,cluster1
838,c,1,c,4,c,5,draw,cluster1
839,c,1,c,4,d,3,draw,cluster1
840,c,1,c,4,d,4,draw,cluster1
841,c,1,c,4,d,5,draw,cluster1
842,c,1,c,5,b,4,draw,cluster1
843,c,1,c,5,b,5,draw,cluster1
844,c,1,c,5,b,6,draw,cluster1
845,c,1,c,5,c,4,draw,cluster1
846,c,1,c,5,c,6,draw,cluster1
847,c,1,c,5,d,4,draw,cluster1
848,c,1,c,5,d,5,draw,cluster1
849,c,1,c,5,d,6,draw,cluster1
850,c,1,c,6,b,5,draw,cluster1
851,c,1,c,6,b,6,draw,cluster1
852,c,1,c,6,b,7,draw,cluster1
853,c,1,c,6,c,5,draw,cluster1
854,c,1,c,6,c,7,draw,cluster1
855,c,1,c,6,d,5,draw,cluster1
856,c,1,c,6,d,6,draw,cluster1
857,c,1,c,6,d,7,draw,cluster1
858,c,1,c,7,b,6,draw,cluster1
859,c,1,c,7,b,7,draw,cluster1
860,c,1,c,7,b,8,draw,cluster1
861,c,1,c,7,c,6,draw,cluster1
862,c,1,c,7,c,8,draw,cluster1
863,c,1,c,7,d,6,draw,cluster1
864,c,1,c,7,d,7,draw,cluster1
865,c,1,c,7,d,8,draw,cluster1
866,c,1,c,8,b,7,draw,cluster1
867,c,1,c,8,b,8,draw,cluster1
868,c,1,c,8,c,7,draw,cluster1
869,c,1,c,8,d,7,draw,cluster1
870,c,1,c,8,d,8,draw,cluster1
871,c,1,d,2,a,1,draw,cluster1
872,c,1,d,3,c,3,draw,cluster1
873,c,1,d,3,c,4,draw,cluster1
874,c,1,d,3,d,4,draw,cluster1
875,c,1,d,3,e,2,draw,cluster1
876,c,1,d,3,e,3,draw,cluster1
877,c,1,d,3,e,4,draw,cluster1
878,c,1,d,4,c,3,draw,cluster1
879,c,1,d,4,c,4,draw,cluster1
880,c,1,d,4,c,5,draw,cluster1
881,c,1,d,4,d,3,draw,cluster1
882,c,1,d,4,d,5,draw,cluster1
883,c,1,d,4,e,3,draw,cluster1
884,c,1,d,4,e,4,draw,cluster1
885,c,1,d,4,e,5,draw,cluster1
886,c,1,d,5,c,4,draw,cluster1
887,c,1,d,5,c,5,draw,cluster1
888,c,1,d,5,c,6,draw,cluster1
889,c,1,d,5,d,4,draw,cluster1
890,c,1,d,5,d,6,draw,cluster1
891,c,1,d,5,e,4,draw,cluster1
892,c,1,d,5,e,5,draw,cluster1
893,c,1,d,5,e,6,draw,cluster1
894,c,1,d,6,c,5,draw,cluster1
895,c,1,d,6,c,6,draw,cluster1
896,c,1,d,6,c,7,draw,cluster1
897,c,1,d,6,d,5,draw,cluster1
898,c,1,d,6,d,7,draw,cluster1
899,c,1,d,6,e,5,draw,cluster1
900,c,1,d,6,e,6,draw,cluster1
901,c,1,d,6,e,7,draw,cluster1
902,c,1,d,7,c,6,draw,cluster1
903,c,1,d,7,c,7,draw,cluster1
904,c,1,d,7,c,8,draw,cluster1
905,c,1,d,7,d,6,draw,cluster1
906,c,1,d,7,d,8,draw,cluster1
907,c,1,d,7,e,6,draw,cluster1
908,c,1,d,7,e,7,draw,cluster1
909,c,1,d,7,e,8,draw,cluster1
910,c,1,d,8,c,7,draw,cluster1
911,c,1,d,8,c,8,draw,cluster1
912,c,1,d,8,d,7,draw,cluster1
913,c,1,d,8,e,7,draw,cluster1
914,c,1,d,8,e,8,draw,cluster1
915,c,1,e,1,e,2,draw,cluster1
916,c,1,e,1,f,1,draw,cluster1
917,c,1,e,1,f,2,draw,cluster1
918,c,1,e,2,a,1,draw,cluster1
919,c,1,e,2,d,3,draw,cluster1
920,c,1,e,2,e,1,draw,cluster1
921,c,1,e,2,e,3,draw,cluster1
922,c,1,e,2,f,1,draw,cluster1
923,c,1,e,2,f,2,draw,cluster1
924,c,1,e,2,f,3,draw,cluster1
925,c,1,e,3,d,3,draw,cluster1
926,c,1,e,3,d,4,draw,cluster1
927,c,1,e,3,e,2,draw,cluster1
928,c,1,e,3,e,4,draw,cluster1
929,c,1,e,3,f,2,draw,cluster1
930,c,1,e,3,f,3,draw,cluster1
931,c,1,e,3,f,4,draw,cluster1
932,c,1,e,4,d,3,draw,cluster1
933,c,1,e,4,d,4,draw,cluster1
934,c,1,e,4,d,5,draw,cluster1
935,c,1,e,4,e,3,draw,cluster1
936,c,1,e,4,e,5,draw,cluster1
937,c,1,e,4,f,3,draw,cluster1
938,c,1,e,4,f,4,draw,cluster1
939,c,1,e,4,f,5,draw,cluster1
940,c,1,e,5,d,4,draw,cluster1
941,c,1,e,5,d,5,draw,cluster1
942,c,1,e,5,d,6,draw,cluster1
943,c,1,e,5,e,4,draw,cluster1
944,c,1,e,5,e,6,draw,cluster1
945,c,1,e,5,f,4,draw,cluster1
946,c,1,e,5,f,5,draw,cluster1
947,c,1,e,5,f,6,draw,cluster1
948,c,1,e,6,d,5,draw,cluster1
949,c,1,e,6,d,6,draw,cluster1
950,c,1,e,6,d,7,draw,cluster1
951,c,1,e,6,e,5,draw,cluster1
952,c,1,e,6,e,7,draw,cluster1
953,c,1,e,6,f,5,draw,cluster1
954,c,1,e,6,f,6,draw,cluster1
955,c,1,e,6,f,7,draw,cluster1
956,c,1,e,7,d,6,draw,cluster1
957,c,1,e,7,d,7,draw,cluster1
958,c,1,e,7,d,8,draw,cluster1
959,c,1,e,7,e,6,draw,cluster1
960,c,1,e,7,e,8,draw,cluster1
961,c,1,e,7,f,6,draw,cluster1
962,c,1,e,7,f,7,draw,cluster1
963,c,1,e,7,f,8,draw,cluster1
964,c,1,e,8,d,7,draw,cluster1
965,c,1,e,8,d,8,draw,cluster1
966,c,1,e,8,e,7,draw,cluster1
967,c,1,e,8,f,7,draw,cluster1
968,c,1,e,8,f,8,draw,cluster1
969,c,1,f,1,e,1,draw,cluster1
970,c,1,f,1,e,2,draw,cluster1
971,c,1,f,1,f,2,draw,cluster1
972,c,1,f,1,g,1,draw,cluster1
973,c,1,f,1,g,2,draw,cluster1
974,c,1,f,2,a,1,draw,cluster1
975,c,1,f,2,e,1,draw,cluster1
976,c,1,f,2,e,2,draw,cluster1
977,c,1,f,2,e,3,draw,cluster1
978,c,1,f,2,f,1,draw,cluster1
979,c,1,f,2,f,3,draw,cluster1
980,c,1,f,2,g,1,draw,cluster1
981,c,1,f,2,g,2,draw,cluster1
982,c,1,f,2,g,3,draw,cluster1
983,c,1,f,3,e,2,draw,cluster1
984,c,1,f,3,e,3,draw,cluster1
985,c,1,f,3,e,4,draw,cluster1
986,c,1,f,3,f,2,draw,cluster1
987,c,1,f,3,f,4,draw,cluster1
988,c,1,f,3,g,2,draw,cluster1
989,c,1,f,3,g,3,draw,cluster1
990,c,1,f,3,g,4,draw,cluster1
991,c,1,f,4,e,3,draw,cluster1
992,c,1,f,4,e,4,draw,cluster1
993,c,1,f,4,e,5,draw,cluster1
994,c,1,f,4,f,3,draw,cluster1
995,c,1,f,4,f,5,draw,cluster1
996,c,1,f,4,g,3,draw,cluster1
997,c,1,f,4,g,4,draw,cluster1
998,c,1,f,4,g,5,draw,cluster1
999,c,1,f,5,e,4,draw,cluster1
1000,c,1,f,5,e,5,draw,cluster1
1001,c,1,f,5,e,6,draw,cluster1
1002,c,1,f,5,f,4,draw,cluster1
1003,c,1,f,5,f,6,draw,cluster1
1004,c,1,f,5,g,4,draw,cluster1
1005,c,1,f,5,g,5,draw,cluster1
1006,c,1,f,5,g,6,draw,cluster1
1007,c,1,f,6,e,5,draw,cluster1
1008,c,1,f,6,e,6,draw,cluster1
1009,c,1,f,6,e,7,draw,cluster1
1010,c,1,f,6,f,5,draw,cluster1
1011,c,1,f,6,f,7,draw,cluster1
1012,c,1,f,6,g,5,draw,cluster1
1013,c,1,f,6,g,6,draw,cluster1
1014,c,1,f,6,g,7,draw,cluster1
1015,c,1,f,7,e,6,draw,cluster1
1016,c,1,f,7,e,7,draw,cluster1
1017,c,1,f,7,e,8,draw,cluster1
1018,c,1,f,7,f,6,draw,cluster1
1019,c,1,f,7,f,8,draw,cluster1
1020,c,1,f,7,g,6,draw,cluster1
1021,c,1,f,7,g,7,draw,cluster1
1022,c,1,f,7,g,8,draw,cluster1
1023,c,1,f,8,e,7,draw,cluster1
1024,c,1,f,8,e,8,draw,cluster1
1025,c,1,f,8,f,7,draw,cluster1
1026,c,1,f,8,g,7,draw,cluster1
1027,c,1,f,8,g,8,draw,cluster1
1028,c,1,g,1,f,1,draw,cluster1
1029,c,1,g,1,f,2,draw,cluster1
1030,c,1,g,1,g,2,draw,cluster1
1031,c,1,g,1,h,1,draw,cluster1
1032,c,1,g,1,h,2,draw,cluster1
1033,c,1,g,2,a,1,draw,cluster1
1034,c,1,g,2,f,1,draw,cluster1
1035,c,1,g,2,f,2,draw,cluster1
1036,c,1,g,2,f,3,draw,cluster1
1037,c,1,g,2,g,1,draw,cluster1
1038,c,1,g,2,g,3,draw,cluster1
1039,c,1,g,2,h,1,draw,cluster1
1040,c,1,g,2,h,2,draw,cluster1
1041,c,1,g,2,h,3,draw,cluster1
1042,c,1,g,3,f,2,draw,cluster1
1043,c,1,g,3,f,3,draw,cluster1
1044,c,1,g,3,f,4,draw,cluster1
1045,c,1,g,3,g,2,draw,cluster1
1046,c,1,g,3,g,4,draw,cluster1
1047,c,1,g,3,h,2,draw,cluster1
1048,c,1,g,3,h,3,draw,cluster1
1049,c,1,g,3,h,4,draw,cluster1
1050,c,1,g,4,f,3,draw,cluster1
1051,c,1,g,4,f,4,draw,cluster1
1052,c,1,g,4,f,5,draw,cluster1
1053,c,1,g,4,g,3,draw,cluster1
1054,c,1,g,4,g,5,draw,cluster1
1055,c,1,g,4,h,3,draw,cluster1
1056,c,1,g,4,h,4,draw,cluster1
1057,c,1,g,4,h,5,draw,cluster1
1058,c,1,g,5,f,4,draw,cluster1
1059,c,1,g,5,f,5,draw,cluster1
1060,c,1,g,5,f,6,draw,cluster1
1061,c,1,g,5,g,4,draw,cluster1
1062,c,1,g,5,g,6,draw,cluster1
1063,c,1,g,5,h,4,draw,cluster1
1064,c,1,g,5,h,5,draw,cluster1
1065,c,1,g,5,h,6,draw,cluster1
1066,c,1,g,6,f,5,draw,cluster1
1067,c,1,g,6,f,6,draw,cluster1
1068,c,1,g,6,f,7,draw,cluster1
1069,c,1,g,6,g,5,draw,cluster1
1070,c,1,g,6,g,7,draw,cluster1
1071,c,1,g,6,h,5,draw,cluster1
1072,c,1,g,6,h,6,draw,cluster1
1073,c,1,g,6,h,7,draw,cluster1
1074,c,1,g,7,f,6,draw,cluster1
1075,c,1,g,7,f,7,draw,cluster1
1076,c,1,g,7,f,8,draw,cluster1
1077,c,1,g,7,g,6,draw,cluster1
1078,c,1,g,7,g,8,draw,cluster1
1079,c,1,g,7,h,6,draw,cluster1
1080,c,1,g,7,h,7,draw,cluster1
1081,c,1,g,7,h,8,draw,cluster1
1082,c,1,g,8,f,7,draw,cluster1
1083,c,1,g,8,f,8,draw,cluster1
1084,c,1,g,8,g,7,draw,cluster1
1085,c,1,g,8,h,7,draw,cluster1
1086,c,1,g,8,h,8,draw,cluster1
1087,c,1,h,1,g,1,draw,cluster1
1088,c,1,h,1,g,2,draw,cluster1
1089,c,1,h,1,h,2,draw,cluster1
1090,c,1,h,2,a,1,draw,cluster1
1091,c,1,h,2,g,1,draw,cluster1
1092,c,1,h,2,g,2,draw,cluster1
1093,c,1,h,2,g,3,draw,cluster1
1094,c,1,h,2,h,1,draw,cluster1
1095,c,1,h,2,h,3,draw,cluster1
1096,c,1,h,3,g,2,draw,cluster1
1097,c,1,h,3,g,3,draw,cluster1
1098,c,1,h,3,g,4,draw,cluster1
1099,c,1,h,3,h,2,draw,cluster1
1100,c,1,h,3,h,4,draw,cluster1
1101,c,1,h,4,g,3,draw,cluster1
1102,c,1,h,4,g,4,draw,cluster1
1103,c,1,h,4,g,5,draw,cluster1
1104,c,1,h,4,h,3,draw,cluster1
1105,c,1,h,4,h,5,draw,cluster1
1106,c,1,h,5,g,4,draw,cluster1
1107,c,1,h,5,g,5,draw,cluster1
1108,c,1,h,5,g,6,draw,cluster1
1109,c,1,h,5,h,4,draw,cluster1
1110,c,1,h,5,h,6,draw,cluster1
1111,c,1,h,6,g,5,draw,cluster1
1112,c,1,h,6,g,6,draw,cluster1
1113,c,1,h,6,g,7,draw,cluster1
1114,c,1,h,6,h,5,draw,cluster1
1115,c,1,h,6,h,7,draw,cluster1
1116,c,1,h,7,g,6,draw,cluster1
1117,c,1,h,7,g,7,draw,cluster1
1118,c,1,h,7,g,8,draw,cluster1
1119,c,1,h,7,h,6,draw,cluster1
1120,c,1,h,7,h,8,draw,cluster1
1121,c,1,h,8,g,7,draw,cluster1
1122,c,1,h,8,g,8,draw,cluster1
1123,c,1,h,8,h,7,draw,cluster1
1124,c,2,a,1,a,2,draw,cluster0
1125,c,2,a,2,a,1,draw,cluster0
1126,c,2,a,2,a,3,draw,cluster0
1127,c,2,a,3,a,2,draw,cluster0
1128,c,2,a,3,a,4,draw,cluster0
1129,c,2,a,3,b,4,draw,cluster0
1130,c,2,a,4,a,3,draw,cluster0
1131,c,2,a,4,a,5,draw,cluster0
1132,c,2,a,4,b,4,draw,cluster0
1133,c,2,a,4,b,5,draw,cluster0
1134,c,2,a,5,a,4,draw,cluster0
1135,c,2,a,5,a,6,draw,cluster0
1136,c,2,a,5,b,4,draw,cluster0
1137,c,2,a,5,b,5,draw,cluster0
1138,c,2,a,5,b,6,draw,cluster0
1139,c,2,a,6,a,5,draw,cluster0
1140,c,2,a,6,a,7,draw,cluster0
1141,c,2,a,6,b,5,draw,cluster0
1142,c,2,a,6,b,6,draw,cluster0
1143,c,2,a,6,b,7,draw,cluster0
1144,c,2,a,7,a,6,draw,cluster0
1145,c,2,a,7,a,8,draw,cluster0
1146,c,2,a,7,b,6,draw,cluster0
1147,c,2,a,7,b,7,draw,cluster0
1148,c,2,a,7,b,8,draw,cluster0
1149,c,2,a,8,a,7,draw,cluster0
1150,c,2,a,8,b,7,draw,cluster0
1151,c,2,a,8,b,8,draw,cluster0
1152,c,2,b,2,a,1,draw,cluster0
1153,c,2,b,4,a,3,draw,cluster0
1154,c,2,b,4,a,4,draw,cluster0
1155,c,2,b,4,a,5,draw,cluster0
1156,c,2,b,4,b,5,draw,cluster0
1157,c,2,b,4,c,4,draw,cluster0
1158,c,2,b,4,c,5,draw,cluster0
1159,c,2,b,5,a,4,draw,cluster0
1160,c,2,b,5,a,5,draw,cluster0
1161,c,2,b,5,a,6,draw,cluster0
1162,c,2,b,5,b,4,draw,cluster0
1163,c,2,b,5,b,6,draw,cluster0
1164,c,2,b,5,c,4,draw,cluster0
1165,c,2,b,5,c,5,draw,cluster0
1166,c,2,b,5,c,6,draw,cluster0
1167,c,2,b,6,a,5,draw,cluster0
1168,c,2,b,6,a,6,draw,cluster0
1169,c,2,b,6,a,7,draw,cluster0
1170,c,2,b,6,b,5,draw,cluster0
1171,c,2,b,6,b,7,draw,cluster0
1172,c,2,b,6,c,5,draw,cluster0
1173,c,2,b,6,c,6,draw,cluster0
1174,c,2,b,6,c,7,draw,cluster0
1175,c,2,b,7,a,6,draw,cluster0
1176,c,2,b,7,a,7,draw,cluster0
1177,c,2,b,7,a,8,draw,cluster0
1178,c,2,b,7,b,6,draw,cluster0
1179,c,2,b,7,b,8,draw,cluster0
1180,c,2,b,7,c,6,draw,cluster0
1181,c,2,b,7,c,7,draw,cluster0
1182,c,2,b,7,c,8,draw,cluster0
1183,c,2,b,8,a,7,draw,cluster0
1184,c,2,b,8,a,8,draw,cluster0
1185,c,2,b,8,b,7,draw,cluster0
1186,c,2,b,8,c,7,draw,cluster0
1187,c,2,b,8,c,8,draw,cluster0
1188,c,2,c,4,b,4,draw,cluster0
1189,c,2,c,4,b,5,draw,cluster0
1190,c,2,c,4,c,5,draw,cluster0
1191,c,2,c,4,d,4,draw,cluster0
1192,c,2,c,4,d,5,draw,cluster0
1193,c,2,c,5,b,4,draw,cluster0
1194,c,2,c,5,b,5,draw,cluster0
1195,c,2,c,5,b,6,draw,cluster0
1196,c,2,c,5,c,4,draw,cluster0
1197,c,2,c,5,c,6,draw,cluster0
1198,c,2,c,5,d,4,draw,cluster0
1199,c,2,c,5,d,5,draw,cluster0
1200,c,2,c,5,d,6,draw,cluster0
1201,c,2,c,6,b,5,draw,cluster0
1202,c,2,c,6,b,6,draw,cluster0
1203,c,2,c,6,b,7,draw,cluster0
1204,c,2,c,6,c,5,draw,cluster0
1205,c,2,c,6,c,7,draw,cluster0
1206,c,2,c,6,d,5,draw,cluster0
1207,c,2,c,6,d,6,draw,cluster0
1208,c,2,c,6,d,7,draw,cluster0
1209,c,2,c,7,b,6,draw,cluster0
1210,c,2,c,7,b,7,draw,cluster0
1211,c,2,c,7,b,8,draw,cluster0
1212,c,2,c,7,c,6,draw,cluster0
1213,c,2,c,7,c,8,draw,cluster0
1214,c,2,c,7,d,6,draw,cluster0
1215,c,2,c,7,d,7,draw,cluster0
1216,c,2,c,7,d,8,draw,cluster0
1217,c,2,c,8,b,7,draw,cluster0
1218,c,2,c,8,b,8,draw,cluster0
1219,c,2,c,8,c,7,draw,cluster0
1220,c,2,c,8,d,7,draw,cluster0
1221,c,2,c,8,d,8,draw,cluster0
1222,c,2,d,4,c,4,draw,cluster0
1223,c,2,d,4,c,5,draw,cluster0
1224,c,2,d,4,d,5,draw,cluster0
1225,c,2,d,4,e,3,draw,cluster0
1226,c,2,d,4,e,4,draw,cluster0
1227,c,2,d,4,e,5,draw,cluster0
1228,c,2,d,5,c,4,draw,cluster0
