@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Class {1,0}

@data
-0.001972,0.021979,0.022878,0.045187,-0.015411,0.05928,-0.046494,0.005051,0.019833,-0.008283,0.009828,-0.014533,0.050425,-0.000023,0.007369,-0.033797,0.026669,-0.011438,-0.015312,-0.049591,0.000653,0.013974,-0.027252,-0.001742,-0.028627,-0.024375,0.000682,0.02801,0.039054,-0.011194,0.033445,0.030656,-0.008432,0.049935,0.036938,0.003382,-0.047217,-0.018241,-0.008215,-0.013145,0.010152,-0.027625,-0.046501,-0.021361,-0.021257,-0.009759,0.008242,0.012638,0.041888,0.021825,0.020035,0.01105,0.013813,0.017612,-0.014196,-0.028023,-0.005726,0
-9.217671,3.622314,16.717567,25.263107,0.052272,30.705784,-14.681957,9.019015,3.408262,-0.589401,4.503398,-8.171626,28.135175,3.814314,3.564647,-20.041224,6.26694,-7.536957,-0.840906,-25.710295,3.223924,1.161787,-21.394405,1.452638,-10.53992,-16.487644,-1.737564,10.213329,17.752482,-13.281779,13.31015,9.515583,-10.145547,24.913337,21.047289,0.115479,-21.123758,-8.855768,-0.060154,-1.929702,-1.549227,-4.142358,-26.243994,-8.368321,-9.683649,1.160172,9.990795,-1.010815,20.153987,16.836209,15.297079,4.430185,16.27752,-1.920625,8.184213,0.826018,4.502791,1
-1.756984,0.70106,3.199647,4.831276,0.004231,5.875868,-2.811125,1.729868,0.632628,-0.111401,0.875341,-1.549297,5.396083,0.72899,0.676415,-3.839806,1.18731,-1.441457,-0.167003,-4.910331,0.611027,0.219126,-4.092106,0.276764,-2.025731,-3.149355,-0.341412,1.952956,3.392006,-2.544012,2.546867,1.80493,-1.947846,4.777976,4.016562,0.024373,-4.038802,-1.697671,-0.013806,-0.362547,-0.287935,-0.798715,-5.011158,-1.603322,-1.847599,0.223692,1.910019,-0.190555,3.855498,3.219147,2.92084,0.849621,3.107958,-0.372009,1.567914,0.155533,0.867173,0
-0.990627,0.385952,1.796909,2.698236,-0.0028,3.283807,-1.580208,0.966541,0.360548,-0.071057,0.484247,-0.866282,3.00787,0.407151,0.377591,-2.141718,0.66858,-0.801333,-0.090238,-2.75174,0.353353,0.127502,-2.284317,0.151766,-1.127905,-1.765666,-0.187257,1.096725,1.888782,-1.428682,1.427499,1.023487,-1.088831,2.663035,2.248574,0.006363,-2.262102,-0.947605,-0.005717,-0.206545,-0.169894,-0.438353,-2.808397,-0.889625,-1.038397,0.131317,1.072127,-0.109733,2.14993,1.797691,1.632186,0.476152,1.740141,-0.209596,0.873842,0.084387,0.47936,0
-4.00599,1.581607,7.286852,11.000255,0.025319,13.367152,-6.39177,3.930099,1.483261,-0.254156,1.963894,-3.558523,12.256119,1.656279,1.560272,-8.724266,2.72155,-3.282253,-0.367693,-11.186102,1.410283,0.512965,-9.312963,0.636116,-4.594872,-7.186806,-0.761684,4.446297,7.727176,-5.790499,5.806408,4.139598,-4.433526,10.854006,9.159389,0.058662,-9.19604,-3.850965,-0.022226,-0.85146,-0.684596,-1.801702,-11.419976,-3.650561,-4.211657,0.497879,4.34724,-0.423164,8.770908,7.331191,6.66874,1.941905,7.088015,-0.829866,3.5773,0.359391,1.955489,1
-0.042749,-0.002422,0.052886,0.088196,0.009456,0.098838,-0.024521,-0.015001,-0.00868,-0.001031,0.027094,-0.047262,0.075301,0.036821,-0.009995,-0.050326,0.019276,-0.021094,-0.000623,-0.053632,0.042992,-0.013183,-0.087482,-0.002456,-0.021281,-0.030608,0.01762,0.032773,0.032947,-0.004154,-0.002905,0.023672,-0.077405,0.057905,0.037636,-0.017398,-0.064965,-0.037649,-0.021017,-0.032253,-0.023811,0.002679,-0.070445,-0.045072,-0.01878,-0.045499,0.017117,0.007226,0.04147,0.030499,0.033483,0.031936,0.067549,0.015679,0.040126,0.00583,-0.023414,0
-6.147671,2.422571,11.152724,16.823225,0.039519,20.481678,-9.781023,6.022366,2.264467,-0.406949,3.001881,-5.442629,18.761252,2.557216,2.371177,-13.347031,4.160468,-5.012676,-0.56433,-17.170718,2.154011,0.79351,-14.235103,0.979884,-7.005925,-10.973497,-1.162893,6.809363,11.861531,-8.857136,8.851572,6.365305,-6.765603,16.600638,14.002554,0.109833,-14.099336,-5.885108,-0.049779,-1.278707,-1.045088,-2.769626,-17.490841,-5.576216,-6.437915,0.776889,6.654826,-0.659638,13.412536,11.204832,10.220901,2.974473,10.819778,-1.287473,5.451273,0.572173,3.01594,1
-0.059069,0.021571,0.109352,0.146827,0.003742,0.178266,-0.085456,0.052997,0.010926,-0.011547,0.026236,-0.055771,0.165624,0.027664,0.019663,-0.117605,0.048914,-0.037257,0.007369,-0.168556,0.01262,0.01296,-0.131995,0.001938,-0.066116,-0.100642,-0.017028,0.055243,0.10271,-0.089428,0.079755,0.06006,-0.069117,0.143602,0.129374,0.004941,-0.121463,-0.062476,-0.007136,-0.011616,-0.007982,-0.004329,-0.148029,-0.043681,-0.048665,0.005638,0.062238,0.000565,0.119658,0.096402,0.073999,0.01986,0.095416,-0.004342,0.043762,0.008308,0.022142,0
-0.676722,0.266165,1.237184,1.870586,0.005824,2.273547,-1.082574,0.663566,0.239203,-0.038796,0.344314,-0.601089,2.072877,0.285753,0.27439,-1.479876,0.4596,-0.56624,-0.061677,-1.909515,0.242355,0.083152,-1.577812,0.104311,-0.786341,-1.221334,-0.126391,0.763841,1.317004,-0.972378,0.980312,0.713273,-0.762024,1.866977,1.555127,0.010432,-1.557497,-0.660354,-0.004134,-0.147078,-0.116865,-0.287287,-1.935105,-0.602952,-0.732672,0.086959,0.738823,-0.06202,1.49922,1.244967,1.125732,0.33066,1.211042,-0.146177,0.611203,0.058389,0.332201,0
-0.001972,0.021979,0.022878,0.045187,-0.015411,0.05928,-0.046494,0.005051,0.019833,-0.008283,0.009828,-0.014533,0.050425,-0.000023,0.007369,-0.033797,0.026669,-0.011438,-0.015312,-0.049591,0.000653,0.013974,-0.027252,-0.001742,-0.028627,-0.024375,0.000682,0.02801,0.039054,-0.011194,0.033445,0.030656,-0.008432,0.049935,0.036938,0.003382,-0.047217,-0.018241,-0.008215,-0.013145,0.010152,-0.027625,-0.046501,-0.021361,-0.021257,-0.009759,0.008242,0.012638,0.041888,0.021825,0.020035,0.01105,0.013813,0.017612,-0.014196,-0.028023,-0.005726,0
-1.514569,0.59002,2.739856,4.126212,0.041935,5.032399,-2.396048,1.467519,0.55276,-0.096845,0.721776,-1.326914,4.600236,0.624813,0.585562,-3.281787,1.023575,-1.231395,-0.145368,-4.208169,0.526496,0.177482,-3.496445,0.219901,-1.723915,-2.694881,-0.295309,1.677031,2.901306,-2.175264,2.194097,1.559765,-1.642312,4.069745,3.42466,0.017312,-3.44465,-1.45826,-0.008335,-0.33136,-0.252919,-0.674384,-4.28971,-1.352656,-1.5813,0.178671,1.64266,-0.169953,3.286199,2.742231,2.508474,0.729267,2.638415,-0.337471,1.342793,0.11366,0.737765,1
-1.751686,0.686837,3.181806,4.789488,0.000299,5.828568,-2.78853,1.711577,0.642362,-0.120806,0.864185,-1.547136,5.348067,0.73133,0.673242,-3.809944,1.188124,-1.430529,-0.158987,-4.886467,0.613357,0.221276,-4.064897,0.269281,-2.00624,-3.134174,-0.33575,1.940019,3.373291,-2.529851,2.530344,1.808155,-1.924514,4.730544,3.990516,0.02753,-4.010818,-1.686133,-0.007746,-0.371208,-0.301344,-0.786682,-4.981528,-1.587708,-1.84407,0.225301,1.890443,-0.191546,3.825346,3.193738,2.914628,0.843845,3.089294,-0.367679,1.554168,0.158389,0.854744,0
-0.002328,0.028725,0.027919,0.057588,-0.017154,0.07359,-0.056831,0.006099,0.025947,-0.00844,0.009863,-0.01961,0.061069,-0.002444,0.00854,-0.041588,0.033831,-0.015403,-0.01747,-0.060462,0.000394,0.018195,-0.032873,-0.000075,-0.035366,-0.029627,0.001079,0.034803,0.048214,-0.01204,0.040267,0.038259,-0.010597,0.062715,0.045449,0.003909,-0.060116,-0.022029,-0.010202,-0.016101,0.013677,-0.035391,-0.058454,-0.028208,-0.026141,-0.013384,0.010936,0.016611,0.050961,0.027483,0.02364,0.013616,0.017033,0.0218,-0.018041,-0.034578,-0.007117,0
-3.141777,1.21995,5.699516,8.620852,0.020179,10.451349,-5.033177,3.065421,1.167894,-0.208948,1.529678,-2.804831,9.604265,1.262765,1.228653,-6.836528,2.100661,-2.591943,-0.262639,-8.744461,1.106097,0.379596,-7.274953,0.49619,-3.561002,-5.660091,-0.617927,3.494376,6.059872,-4.525762,4.527688,3.248012,-3.444157,8.49062,7.182902,0.071476,-7.189176,-3.026022,-0.013273,-0.636029,-0.517291,-1.414515,-8.959776,-2.848522,-3.28246,0.375193,3.392069,-0.339726,6.846,5.758351,5.232346,1.501946,5.538653,-0.609418,2.815407,0.267107,1.536822,1
-0.00548,-0.010297,0.009225,0.011473,0.009153,0.013437,0.00171,-0.007078,-0.013904,0.013016,-0.002297,0.004052,0.015827,-0.001456,-0.00824,-0.024817,-0.00425,0.002166,0.008803,-0.025908,0.024259,0.009097,-0.015122,-0.003721,-0.004695,-0.009458,0.001449,0.015231,0.018793,-0.003289,-0.001464,0.023113,-0.018144,0.003189,0.019762,-0.003347,-0.012295,-0.016833,-0.003155,-0.003062,0.013768,0.010043,-0.012543,-0.003466,0.005598,-0.011843,0.009885,-0.002362,0.024513,0.010241,-0.000515,-0.001296,0.029754,0.005464,-0.004536,0.00034,-0.014774,0
-0.53063,0.204643,0.929898,1.420358,0.008421,1.703702,-0.813839,0.496136,0.212712,-0.031633,0.257505,-0.451891,1.568089,0.218255,0.197317,-1.118441,0.345399,-0.414251,-0.039032,-1.439222,0.165992,0.062018,-1.203541,0.091203,-0.5994,-0.926149,-0.097474,0.581446,0.998758,-0.721303,0.737597,0.526049,-0.575529,1.392609,1.173263,-0.010942,-1.177692,-0.492066,0.012407,-0.12036,-0.099012,-0.239357,-1.480904,-0.46255,-0.534806,0.068144,0.563629,-0.060892,1.102678,0.92602,0.868413,0.25044,0.892291,-0.108904,0.456834,0.052998,0.245124,1
-2.105833,0.820801,3.822766,5.755992,0.001261,6.993444,-3.356456,2.05216,0.777946,-0.131902,1.022851,-1.850836,6.396121,0.865038,0.809909,-4.574285,1.426663,-1.724516,-0.187634,-5.852286,0.738544,0.267696,-4.86081,0.326895,-2.398142,-3.749943,-0.38997,2.333454,4.031119,-3.023794,3.039143,2.178188,-2.32284,5.669522,4.785721,0.014908,-4.806458,-2.012717,-0.014048,-0.427942,-0.358608,-0.946613,-5.985198,-1.901691,-2.207703,0.278484,2.28234,-0.220964,4.563806,3.840342,3.483498,1.022876,3.706066,-0.449437,1.864492,0.179268,1.037579,0
-0.384431,0.154609,0.64954,0.985961,0.017455,1.203029,-0.589829,0.369859,0.132125,-0.068033,0.174374,-0.345401,1.076292,0.150517,0.163167,-0.811689,0.229984,-0.282736,-0.051368,-1.036121,0.1465,0.050401,-0.861602,0.068481,-0.436593,-0.657842,-0.044118,0.379517,0.726602,-0.521178,0.528531,0.357176,-0.42629,0.989467,0.836029,0.004592,-0.854846,-0.369921,0.006239,-0.056934,-0.017646,-0.178573,-1.018912,-0.350601,-0.403294,0.027061,0.37825,-0.060562,0.785389,0.684787,0.615702,0.165704,0.660622,-0.092659,0.33515,0.026055,0.190877,0
-0.12731,0.049579,0.241398,0.372745,0.008977,0.435808,-0.198461,0.135617,0.054629,0.005291,0.072869,-0.113094,0.415152,0.049936,0.055482,-0.292997,0.079327,-0.11402,-0.005672,-0.389609,0.040799,0.035015,-0.319828,0.027436,-0.163326,-0.254076,-0.014673,0.174001,0.263221,-0.185192,0.195582,0.150896,-0.152766,0.392736,0.310505,-0.006898,-0.305258,-0.134156,-0.014486,-0.03785,-0.01511,-0.065156,-0.381688,-0.097265,-0.14787,0.019137,0.145329,-0.011094,0.28631,0.235624,0.226571,0.058674,0.247026,-0.031411,0.128078,0.018108,0.064025,1
-0.15482,0.051326,0.218264,0.331328,-0.024088,0.385986,-0.169946,0.111131,0.028781,-0.009193,0.081429,-0.107492,0.337474,0.039858,0.041479,-0.247968,0.073827,-0.090618,-0.021747,-0.334489,0.038485,0.030383,-0.275198,0.039028,-0.129466,-0.210043,-0.028753,0.117055,0.243777,-0.169265,0.164184,0.111635,-0.119251,0.298175,0.26209,-0.011107,-0.27129,-0.085753,0.014333,-0.013721,-0.029032,-0.054067,-0.333128,-0.098052,-0.124991,0.031849,0.101178,0.004478,0.261963,0.223185,0.186877,0.032101,0.225324,-0.036363,0.124226,-0.035627,0.042479,0
-4.740143,1.871828,8.603393,12.979825,0.027715,15.768405,-7.55063,4.638635,1.753249,-0.309405,2.328516,-4.189853,14.452315,1.960213,1.827722,-10.300671,3.214139,-3.86647,-0.433037,-13.214292,1.650563,0.584581,-10.998528,0.751282,-5.428171,-8.478305,-0.897432,5.249429,9.129786,-6.819135,6.832456,4.892022,-5.215645,12.803618,10.805273,0.05576,-10.843244,-4.550223,-0.016361,-0.996478,-0.801978,-2.135762,-13.495446,-4.295427,-4.974383,0.606706,5.140475,-0.526868,10.353273,8.638302,7.865866,2.275676,8.354021,-0.992352,4.195767,0.422601,2.31867,1
-0.049393,0.02364,0.09509,0.152184,0.00343,0.178477,-0.0909,0.03445,-0.00746,-0.014195,0.018249,-0.035074,0.147615,0.013854,0.017863,-0.114416,0.030408,-0.043654,0.009943,-0.162451,0.036934,0.021924,-0.153504,-0.008071,-0.04488,-0.082373,-0.014526,0.056308,0.11577,-0.079992,0.089706,0.058262,-0.056004,0.151076,0.121482,0.004278,-0.11205,-0.058121,0.005057,-0.015755,-0.001382,-0.039184,-0.170049,-0.053549,-0.063147,0.013592,0.05877,-0.0054,0.13046,0.102651,0.093026,0.023685,0.10162,0.005492,0.058146,0.022528,0.014597,0
-13.761982,5.418687,24.988845,37.729568,0.076697,45.860269,-21.92933,13.474663,5.074818,-0.887556,6.74015,-12.200352,42.025456,5.688999,5.31354,-29.942116,9.36568,-11.261107,-1.258047,-38.412159,4.820458,1.730511,-31.955912,2.165327,-15.757134,-24.628239,-2.608007,15.26338,26.531036,-19.846255,19.874852,14.24447,-15.162427,37.219448,31.424273,0.172086,-31.549355,-13.225165,-0.087157,-2.880182,-2.321804,-6.19898,-39.196237,-12.507619,-14.467315,1.735447,14.920974,-1.5124,30.095961,25.121828,22.840404,6.625671,24.308141,-2.885523,12.232233,1.237044,6.732479,1
-0.531665,0.214109,0.970402,1.46119,-0.004057,1.773,-0.847092,0.524338,0.199783,-0.027826,0.254959,-0.474901,1.638387,0.222728,0.19899,-1.167787,0.359966,-0.435348,-0.050135,-1.487149,0.183152,0.065244,-1.242008,0.081236,-0.607984,-0.95856,-0.103321,0.597382,1.033925,-0.768545,0.775072,0.542838,-0.596173,1.444268,1.218419,0.01457,-1.224958,-0.523054,0.011841,-0.114653,-0.09452,-0.247449,-1.514493,-0.49232,-0.547904,0.06543,0.580452,-0.059691,1.159821,0.984427,0.89008,0.254344,0.938642,-0.113606,0.472654,0.051228,0.253526,1
-0.091815,0.031967,0.152565,0.254323,0.016976,0.293655,-0.12797,0.072864,0.008157,-0.000999,0.038086,-0.084769,0.275693,0.03524,0.036652,-0.18832,0.052235,-0.076692,-0.001219,-0.245634,0.043323,0.01662,-0.199346,0.008327,-0.107722,-0.1537,-0.02158,0.107131,0.168985,-0.116288,0.121042,0.103964,-0.111697,0.244044,0.191813,0.003406,-0.200226,-0.105819,0.000698,-0.028414,-0.007293,-0.025949,-0.24541,-0.073271,-0.094797,0.001147,0.108092,-0.002731,0.210233,0.155721,0.1323,0.043285,0.16415,-0.022874,0.075435,-0.003648,0.042738,0
-2.21819,0.866667,4.011687,6.04637,0.022547,7.372339,-3.520184,2.174812,0.832141,-0.137962,1.086589,-1.965647,6.749331,0.913482,0.845237,-4.788364,1.501905,-1.798354,-0.187305,-6.15765,0.769042,0.285442,-5.132605,0.359159,-2.536257,-3.960702,-0.398713,2.440914,4.245469,-3.17929,3.187763,2.279806,-2.420241,5.966701,5.027778,0.01908,-5.066596,-2.123967,0.004848,-0.444132,-0.370893,-1.003694,-6.292147,-2.00082,-2.322493,0.282788,2.404164,-0.249347,4.846233,4.026804,3.672268,1.069247,3.895488,-0.448288,1.959681,0.203609,1.073683,1
-2.14663,0.876046,3.979271,5.952192,0.008505,7.25035,-3.473862,2.148896,0.79648,-0.14402,1.064871,-1.943309,6.661246,0.892479,0.832671,-4.717223,1.481079,-1.784223,-0.196443,-6.086948,0.798653,0.295097,-5.077325,0.350045,-2.454977,-3.916928,-0.406109,2.40745,4.187591,-3.135609,3.086458,2.253273,-2.38548,5.914726,4.945633,0.012427,-5.018234,-2.08724,-0.004964,-0.437138,-0.375403,-0.990632,-6.189223,-1.961727,-2.293873,0.284243,2.370724,-0.270764,4.750172,3.937964,3.615605,1.048004,3.841845,-0.447479,1.927001,0.176395,1.085359,1
-0.153896,0.055052,0.279163,0.411697,0.001836,0.499049,-0.237254,0.141553,0.045047,-0.005973,0.07072,-0.13425,0.458621,0.058091,0.051208,-0.33202,0.10196,-0.118016,-0.00388,-0.426662,0.058706,0.020791,-0.349039,0.023199,-0.175508,-0.274788,-0.028748,0.170697,0.295603,-0.217912,0.211466,0.160613,-0.172989,0.399342,0.344662,-0.001968,-0.344155,-0.154037,0.00392,-0.031834,-0.018964,-0.05904,-0.427782,-0.135242,-0.14961,0.013595,0.167759,-0.020856,0.339801,0.273766,0.242375,0.07069,0.271801,-0.027528,0.127581,0.014982,0.063654,0
-0.148704,0.066427,0.27424,0.422988,0.000103,0.509446,-0.238541,0.151157,0.039883,-0.002929,0.082304,-0.136096,0.477697,0.065959,0.072517,-0.333298,0.102116,-0.142783,-0.014881,-0.431914,0.054733,0.011572,-0.347063,0.026102,-0.180628,-0.276518,-0.027544,0.180578,0.309472,-0.212652,0.22562,0.169835,-0.184567,0.441655,0.345198,0.004755,-0.349391,-0.156836,0.018908,-0.038598,-0.024016,-0.057735,-0.430708,-0.126691,-0.174947,0.023887,0.17103,-0.012918,0.343184,0.283649,0.251426,0.068454,0.281199,-0.031171,0.133216,0.018555,0.071859,0
-0.313492,0.128565,0.591529,0.891838,0.012322,1.080756,-0.525511,0.317755,0.138843,-0.037172,0.162447,-0.271754,0.987886,0.135801,0.147567,-0.697311,0.202379,-0.27836,-0.040015,-0.889497,0.113899,0.040417,-0.755018,0.055577,-0.361675,-0.58004,-0.082092,0.365227,0.602223,-0.489368,0.463651,0.319694,-0.350522,0.84518,0.741301,0.011688,-0.716942,-0.291589,0.001288,-0.069344,-0.04005,-0.136029,-0.892742,-0.294734,-0.361938,0.051801,0.349004,-0.030327,0.703521,0.572672,0.539419,0.166151,0.579204,-0.058096,0.280486,0.030693,0.136368,1
-0.631158,0.240631,1.128625,1.683931,0.010803,2.085396,-1.002655,0.603605,0.234708,-0.050896,0.297342,-0.552477,1.889284,0.227387,0.21196,-1.329299,0.431229,-0.515082,-0.089265,-1.707677,0.18811,0.088644,-1.472123,0.060678,-0.735562,-1.122795,-0.1289,0.681716,1.204762,-0.871451,0.89755,0.65329,-0.712459,1.69039,1.406311,0.000495,-1.459332,-0.563684,-0.006548,-0.157297,-0.095324,-0.248724,-1.76388,-0.560864,-0.627468,0.125931,0.668218,-0.09171,1.381108,1.149244,1.068559,0.289289,1.101682,-0.132356,0.539942,0.065029,0.319189,1
-4.080523,1.608963,7.402376,11.18395,0.034357,13.58267,-6.4977,3.990486,1.505602,-0.259185,1.984425,-3.612822,12.447004,1.684957,1.575989,-8.862519,2.757546,-3.318724,-0.383131,-11.372838,1.424002,0.520494,-9.460796,0.657443,-4.645775,-7.296173,-0.772792,4.515276,7.852826,-5.88092,5.878653,4.193903,-4.497808,11.005037,9.291284,0.063521,-9.344302,-3.907816,-0.024837,-0.864006,-0.688404,-1.829287,-11.605871,-3.695725,-4.289284,0.506263,4.417221,-0.430388,8.902748,7.461638,6.777618,1.985887,7.188199,-0.848709,3.607238,0.367284,1.988844,1
-0.980051,0.388178,1.802724,2.71023,0.004204,3.280298,-1.569521,0.963959,0.373387,-0.059758,0.488924,-0.880418,3.016332,0.40235,0.373823,-2.147619,0.658946,-0.7998,-0.085482,-2.761954,0.32683,0.122389,-2.298617,0.158894,-1.139039,-1.781984,-0.187574,1.107948,1.904276,-1.416495,1.4385,1.018593,-1.085172,2.673639,2.255367,0.008948,-2.255148,-0.950994,-0.00837,-0.207959,-0.167017,-0.456712,-2.814663,-0.897517,-1.022557,0.123924,1.069795,-0.114118,2.154363,1.794426,1.63661,0.467536,1.746132,-0.210752,0.880426,0.097044,0.485201,1
-0.331627,0.147025,0.594062,0.913035,0.004761,1.055805,-0.530713,0.353856,0.095629,-0.029678,0.145122,-0.270791,0.994793,0.137927,0.112057,-0.731223,0.215458,-0.260301,-0.05031,-0.909833,0.118601,0.02407,-0.777819,0.043083,-0.374767,-0.602016,-0.037515,0.336438,0.622368,-0.478547,0.452508,0.311379,-0.349285,0.892585,0.730078,0.031213,-0.735849,-0.304037,-0.015012,-0.083141,-0.053263,-0.128986,-0.946255,-0.276818,-0.350949,0.026773,0.355193,-0.016051,0.714772,0.63434,0.53773,0.15302,0.568795,-0.072821,0.255876,0.014664,0.158356,1
-0.021725,0.000137,0.04007,0.054394,-0.000171,0.070227,-0.031992,0.015469,-0.001926,0.000688,0.013449,-0.011599,0.069034,0.012217,0.005116,-0.05422,0.009822,-0.01217,-0.001228,-0.067793,0.018717,0.00504,-0.053444,-0.003304,-0.02467,-0.040027,-0.003289,0.028459,0.046295,-0.032833,0.029854,0.030186,-0.02916,0.051616,0.053714,-0.000205,-0.046885,-0.027491,-0.001758,-0.006138,0.000888,-0.002075,-0.058982,-0.015393,-0.018223,-0.000463,0.023665,-0.005024,0.055649,0.038561,0.03373,0.0088,0.047456,-0.000989,0.015358,0.000929,0.002432,0
-0.442359,0.179497,0.800709,1.205551,-0.010771,1.473148,-0.692148,0.434583,0.15894,-0.03226,0.226411,-0.392777,1.341926,0.18698,0.172668,-0.961133,0.293882,-0.358227,-0.044132,-1.236098,0.155125,0.042242,-1.03069,0.070418,-0.504708,-0.790556,-0.082481,0.485211,0.851155,-0.646101,0.643508,0.462791,-0.489413,1.184854,1.010351,0.005856,-1.008793,-0.419171,-0.00599,-0.089779,-0.076015,-0.20148,-1.256417,-0.385457,-0.459298,0.065404,0.46279,-0.047504,0.967058,0.806313,0.739033,0.207046,0.775072,-0.092543,0.396497,0.031533,0.207533,0
-0.022572,0.018323,0.045817,0.033273,0.002729,0.037064,-0.024146,0.022718,-0.000177,-0.028783,0.005753,-0.038858,0.033898,0.01685,0.009833,-0.011295,0.043934,-0.000963,0.021268,-0.060483,-0.031925,0.008897,-0.037118,-0.005877,-0.023485,-0.028176,-0.019824,-0.007211,0.009983,-0.044213,0.026675,0.005261,-0.023218,0.03625,0.031933,0.012037,-0.021839,-0.023384,-0.012781,-0.000636,-0.011115,0.028334,-0.021651,-0.001679,-0.002826,0.008293,0.018085,0.016736,0.014404,0.015699,-0.010416,-0.005355,0.001211,0.007271,0.008396,0.00983,0.011652,0
-0.115735,0.042991,0.195501,0.31557,0.000832,0.399214,-0.188665,0.110739,0.018028,-0.006452,0.083201,-0.069417,0.382613,0.049376,0.038316,-0.274112,0.057966,-0.092717,-0.005059,-0.315218,0.029478,0.01538,-0.270988,0.021971,-0.145372,-0.185345,-0.048632,0.115536,0.219602,-0.165622,0.159128,0.090215,-0.136112,0.335085,0.266096,-0.017975,-0.28323,-0.105275,-0.011533,-0.001074,0.004069,-0.052882,-0.331774,-0.114304,-0.115364,0.013625,0.117124,-0.010345,0.255021,0.205005,0.187146,0.058557,0.193212,-0.013574,0.103682,0.008622,0.06445,0
-0.078635,0.025205,0.142573,0.206935,-0.00721,0.252923,-0.124101,0.063651,0.019904,0.003368,0.026427,-0.071264,0.224049,0.019622,0.020105,-0.164297,0.054478,-0.046007,0.005247,-0.215542,0.028432,0.007689,-0.172274,0.013343,-0.094165,-0.137398,-0.015828,0.085266,0.143911,-0.117446,0.096539,0.079137,-0.086038,0.201877,0.166267,0.003653,-0.173976,-0.078242,0.003802,-0.011326,-0.01288,-0.019054,-0.207561,-0.069383,-0.081155,0.002881,0.08508,-0.006605,0.179519,0.138982,0.115926,0.034214,0.136609,-0.021989,0.069198,0.00545,0.02671,0
0.023613,0.011722,0.032405,0.061399,0.063764,0.053758,-0.023869,0.012271,0.057273,-0.013957,-0.014735,0.019739,0.024664,0.004585,0.052808,-0.007726,-0.039752,-0.044984,-0.013631,-0.006073,0.01112,0.023283,-0.034081,0.017878,-0.00074,-0.011459,-0.050676,0.041226,-0.046919,-0.066515,-0.005811,-0.026087,-0.020191,-0.044638,0.040312,0.000678,0.012849,0.054507,0.018074,-0.021071,0.060553,0.023622,0.041299,-0.039999,-0.066598,0.025834,0.015853,0.021629,0.028244,-0.022156,0.011926,0.029803,0.066025,0.009175,-0.029827,0.013578,-0.079934,0
-2.146124,0.863575,3.883469,5.878122,0.028234,7.152454,-3.411004,2.097644,0.7808,-0.147704,1.069184,-1.901752,6.550931,0.880063,0.876928,-4.690085,1.451788,-1.793928,-0.199892,-5.994958,0.751831,0.268339,-4.971306,0.349574,-2.473498,-3.861602,-0.385925,2.39352,4.162335,-3.076365,3.105515,2.230013,-2.411465,5.861434,4.897392,0.051941,-4.942859,-2.070908,-0.011402,-0.47216,-0.360124,-0.962118,-6.116026,-1.922085,-2.298658,0.276093,2.330439,-0.217747,4.701218,3.913172,3.545003,1.021907,3.805865,-0.463897,1.933086,0.20278,1.061044,1
-0.224567,0.081762,0.461376,0.675226,-0.009223,0.830615,-0.381477,0.248485,0.102753,-0.007328,0.133124,-0.216589,0.69583,0.122174,0.088064,-0.545626,0.157188,-0.222438,-0.01838,-0.6775,0.079865,0.042562,-0.572895,0.015569,-0.277843,-0.45155,-0.048803,0.277662,0.483717,-0.330191,0.349189,0.24067,-0.262671,0.666191,0.569247,-0.002249,-0.552162,-0.236,0.002154,-0.021522,-0.049211,-0.095292,-0.698683,-0.230832,-0.267521,0.034601,0.253227,-0.008618,0.552383,0.458857,0.406371,0.161925,0.41108,-0.067781,0.215306,0.009057,0.143476,0
